system:index,LST,Latitude,Longitude,NDBI,NDVI,.geo
2072,38.58022319000003,19.836393159482466,75.17971727387832,-0.10383174181070953,0.3540925266903915,"{""type"":""Point"",""coordinates"":[75.17971727387832,19.836393159482466]}"
2073,44.44725452,19.997760811025408,75.41875157692216,0.04948837209302326,0.3737563861253025,"{""type"":""Point"",""coordinates"":[75.41875157692216,19.997760811025408]}"
2074,40.64299826000001,19.952995808589638,75.30396572495636,-0.13877741483901074,0.5613563659628918,"{""type"":""Point"",""coordinates"":[75.30396572495636,19.952995808589638]}"
2075,47.791787090000014,20.00078481530497,75.39855167901669,0.1905171354870409,0.18142703477949085,"{""type"":""Point"",""coordinates"":[75.39855167901669,20.00078481530497]}"
2076,48.61894792999999,19.81777429519484,75.57923770587077,0.1370791201918065,0.19073647871116226,"{""type"":""Point"",""coordinates"":[75.57923770587077,19.81777429519484]}"
2077,42.05293151000001,19.784534022378097,75.30393441007936,-0.03056600134991804,0.2522554188635032,"{""type"":""Point"",""coordinates"":[75.30393441007936,19.784534022378097]}"
2078,47.31155527999999,19.939845526955015,75.5680563925732,0.08457446808510638,0.21282593375616632,"{""type"":""Point"",""coordinates"":[75.5680563925732,19.939845526955015]}"
2079,41.48041316000001,19.97282285775381,75.5471775467474,-0.06860706860706861,0.4218533886583679,"{""type"":""Point"",""coordinates"":[75.5471775467474,19.97282285775381]}"
2080,37.75989838999999,20.013726563903038,75.21227310958884,-0.005179791306958937,0.17797132048913522,"{""type"":""Point"",""coordinates"":[75.21227310958884,20.013726563903038]}"
2081,47.62943114000001,19.83406210061844,75.51777829237125,0.05573525752674795,0.11897390535161433,"{""type"":""Point"",""coordinates"":[75.51777829237125,19.83406210061844]}"
2082,46.510029590000045,20.027451947866872,75.21436671729279,0.005928994928209158,0.16842989084802687,"{""type"":""Point"",""coordinates"":[75.21436671729279,20.027451947866872]}"
2083,41.02068946999998,19.98351029599043,75.16263780980243,0.10502683167232504,0.30168843580758203,"{""type"":""Point"",""coordinates"":[75.16263780980243,19.98351029599043]}"
2084,43.843973989999995,20.012285276686068,75.30613803923335,0.15553151203678658,0.20804849735586226,"{""type"":""Point"",""coordinates"":[75.30613803923335,20.012285276686068]}"
2085,40.36955666000006,19.763444356967312,75.28411704118105,-0.15243571661061084,0.2663328564616118,"{""type"":""Point"",""coordinates"":[75.28411704118105,19.763444356967312]}"
2086,47.4004238,19.951131986119297,75.50472047294201,0.16043445817096427,0.15474968639525602,"{""type"":""Point"",""coordinates"":[75.50472047294201,19.951131986119297]}"
2087,44.42674640000001,19.74780826543214,75.36701754177376,0.0716974674880219,0.21269699340561082,"{""type"":""Point"",""coordinates"":[75.36701754177376,19.74780826543214]}"
2088,43.15695197000002,19.757853671821145,75.48402163946896,0.03880903490759754,0.20644329896907215,"{""type"":""Point"",""coordinates"":[75.48402163946896,19.757853671821145]}"
2089,46.68093059,19.97960489268825,75.37263917285452,0.09869203329369798,0.17141017385705087,"{""type"":""Point"",""coordinates"":[75.37263917285452,19.97960489268825]}"
2090,45.47436952999999,19.91224048374399,75.1475681448689,0.020282467877243283,0.13746763654296634,"{""type"":""Point"",""coordinates"":[75.1475681448689,19.91224048374399]}"
2091,43.80808478000006,19.992696775881583,75.52017439588195,0.011028468838163632,0.14534653465346534,"{""type"":""Point"",""coordinates"":[75.52017439588195,19.992696775881583]}"
2092,46.97829833000003,19.80871419380672,75.32803851392048,0.09737396971439524,0.13977974101415952,"{""type"":""Point"",""coordinates"":[75.32803851392048,19.80871419380672]}"
2093,48.30790811000003,19.893988266805838,75.2075644932325,0.1111111111111111,0.14834133110786563,"{""type"":""Point"",""coordinates"":[75.2075644932325,19.893988266805838]}"
2094,46.70143871000005,19.89790750320786,75.42360362567545,0.091926649202191,0.18195908245505268,"{""type"":""Point"",""coordinates"":[75.42360362567545,19.89790750320786]}"
2095,39.84489058999998,19.86367790823797,75.17013527829161,-0.023722485805397837,0.19188626279090826,"{""type"":""Point"",""coordinates"":[75.17013527829161,19.86367790823797]}"
2096,40.924984910000035,19.9041099359322,75.39902846798451,-0.09982608695652175,0.37917999418435594,"{""type"":""Point"",""coordinates"":[75.39902846798451,19.9041099359322]}"
2097,42.72628144999999,19.922315704374423,75.21553354430672,0.016265705658907177,0.22010147378593864,"{""type"":""Point"",""coordinates"":[75.21553354430672,19.922315704374423]}"
2098,41.476995139999985,19.795128051092124,75.2727870763422,0.01485598787266296,0.2409929980903883,"{""type"":""Point"",""coordinates"":[75.2727870763422,19.795128051092124]}"
2099,40.43108102000002,19.7780683539146,75.4617823915454,-0.01832821273439983,0.36089480390768797,"{""type"":""Point"",""coordinates"":[75.4617823915454,19.7780683539146]}"
2100,44.23875529999998,19.90273522420441,75.52099662338628,0.08063175394846218,0.10018473781440955,"{""type"":""Point"",""coordinates"":[75.52099662338628,19.90273522420441]}"
2101,41.85810436999998,19.726578274804908,75.3214450657065,-0.027294376259388166,0.2503901895206243,"{""type"":""Point"",""coordinates"":[75.3214450657065,19.726578274804908]}"
2102,45.89820401000003,19.96925746041214,75.49127324676355,0.05641802347595608,0.21363636363636362,"{""type"":""Point"",""coordinates"":[75.49127324676355,19.96925746041214]}"
2103,38.45204744,19.964155434037345,75.1550498965319,-0.21004298554122705,0.5255573346471241,"{""type"":""Point"",""coordinates"":[75.1550498965319,19.964155434037345]}"
2104,41.81708813,19.769143319391613,75.28910427332714,0.06260357208617198,0.27100237173885905,"{""type"":""Point"",""coordinates"":[75.28910427332714,19.769143319391613]}"
2105,44.80101959000001,19.849780427773,75.2733551859821,0.16306874792427764,0.16307692307692306,"{""type"":""Point"",""coordinates"":[75.2733551859821,19.849780427773]}"
2106,44.1533048,20.027637460925632,75.29091049964508,0.03599290780141844,0.23050809098110217,"{""type"":""Point"",""coordinates"":[75.29091049964508,20.027637460925632]}"
2107,47.52347252000004,19.999182922784925,75.51616284877882,0.07883260650788326,0.15361994118470804,"{""type"":""Point"",""coordinates"":[75.51616284877882,19.999182922784925]}"
2108,46.50148453999998,19.900592281092553,75.46898541818436,-0.017877305231464056,0.2952586206896552,"{""type"":""Point"",""coordinates"":[75.46898541818436,19.900592281092553]}"
2109,48.49077218000002,19.80150274484476,75.37894326246806,0.0639941538782754,0.1844121532364597,"{""type"":""Point"",""coordinates"":[75.37894326246806,19.80150274484476]}"
2110,37.90345523000002,19.792018242451114,75.236637190491,-0.061588500681985105,0.4349737625868671,"{""type"":""Point"",""coordinates"":[75.236637190491,19.792018242451114]}"
2111,42.40327855999999,19.947337903576233,75.34018972191298,0.047267167792075425,0.12824381412190705,"{""type"":""Point"",""coordinates"":[75.34018972191298,19.947337903576233]}"
2112,46.617697220000025,20.020966926691067,75.3305813331315,0.14226910213532287,0.178230651431264,"{""type"":""Point"",""coordinates"":[75.3305813331315,20.020966926691067]}"
2113,39.60050216000002,19.779987320975415,75.32091110883674,-0.14989992626145582,0.32411450752062104,"{""type"":""Point"",""coordinates"":[75.32091110883674,19.779987320975415]}"
2114,46.25196907999998,19.797390204620957,75.3595033368893,0.09367311072056239,0.18920788654444828,"{""type"":""Point"",""coordinates"":[75.3595033368893,19.797390204620957]}"
2115,39.71842385000002,19.796408274267314,75.52756864195462,-0.22830494728304948,0.6062574572451279,"{""type"":""Point"",""coordinates"":[75.52756864195462,19.796408274267314]}"
2116,44.11057955000001,19.896152361251744,75.27076683714789,0.04871515031253101,0.20045073244021536,"{""type"":""Point"",""coordinates"":[75.27076683714789,19.896152361251744]}"
2117,44.72411413999998,19.852153859490716,75.33678724413532,0.09167731158494645,0.16628816553116327,"{""type"":""Point"",""coordinates"":[75.33678724413532,19.852153859490716]}"
2118,42.20161538000002,19.88628779537741,75.1914778311272,-0.012959173730877911,0.2595105403440756,"{""type"":""Point"",""coordinates"":[75.1914778311272,19.88628779537741]}"
2119,44.80101959000001,19.74224277499003,75.28041693331744,0.07481412639405205,0.13950493632851624,"{""type"":""Point"",""coordinates"":[75.28041693331744,19.74224277499003]}"
2120,45.952892330000054,20.008641663023923,75.43442010399379,0.1427220278066774,0.18716437459070073,"{""type"":""Point"",""coordinates"":[75.43442010399379,20.008641663023923]}"
2121,40.25676199999998,19.822308981498242,75.435451762904,-0.0825503355704698,0.3135179153094462,"{""type"":""Point"",""coordinates"":[75.435451762904,19.822308981498242]}"
2122,44.604483440000024,19.87446106582928,75.57296195004128,0.07333599043443603,0.2459807073954984,"{""type"":""Point"",""coordinates"":[75.57296195004128,19.87446106582928]}"
2123,45.53418488,19.74966200017881,75.43905958846547,0.1408278226794024,0.16107678729037953,"{""type"":""Point"",""coordinates"":[75.43905958846547,19.74966200017881]}"
2124,40.73186678000002,19.98841165174086,75.39699024796413,0.0960789640496242,0.2586054721977052,"{""type"":""Point"",""coordinates"":[75.39699024796413,19.98841165174086]}"
2125,43.85593706000003,20.020204054712796,75.22338221086198,0.011834319526627219,0.2261701848695424,"{""type"":""Point"",""coordinates"":[75.22338221086198,20.020204054712796]}"
2126,43.10397266000001,19.88244055833097,75.32653168503437,0.05007119126720456,0.22829088677508438,"{""type"":""Point"",""coordinates"":[75.32653168503437,19.88244055833097]}"
2127,40.99163629999998,19.868825787564543,75.37354692471247,0.07663260772989783,0.083539684608367,"{""type"":""Point"",""coordinates"":[75.37354692471247,19.868825787564543]}"
2128,45.416263189999995,19.977429506672152,75.46680833292417,0.1863074120241634,0.23468645424123383,"{""type"":""Point"",""coordinates"":[75.46680833292417,19.977429506672152]}"
2129,42.44429480000002,19.90638783923916,75.25901552812937,0.05786090005844535,0.22121212121212122,"{""type"":""Point"",""coordinates"":[75.25901552812937,19.90638783923916]}"
2130,50.01862712000002,19.92191323365809,75.24021349265507,0.04061251664447404,0.09609533468559837,"{""type"":""Point"",""coordinates"":[75.24021349265507,19.92191323365809]}"
2131,40.839534410000056,19.840830865013142,75.24774979251913,-0.13191940615058326,0.4119047619047619,"{""type"":""Point"",""coordinates"":[75.24774979251913,19.840830865013142]}"
2132,41.753854760000024,19.94463206575782,75.20361356630856,-0.0958394042415412,0.32465753424657534,"{""type"":""Point"",""coordinates"":[75.20361356630856,19.94463206575782]}"
2133,36.70202119999999,19.949641185445717,75.54384488290673,-0.07035540358512071,0.439520624303233,"{""type"":""Point"",""coordinates"":[75.54384488290673,19.949641185445717]}"
2134,51.43539641000001,19.938387447247514,75.30164226688004,0.08738963097124745,0.10894085281980742,"{""type"":""Point"",""coordinates"":[75.30164226688004,19.938387447247514]}"
2135,40.02091862000003,19.93251794701982,75.37044123555056,0.014918726341572033,0.21205479452054796,"{""type"":""Point"",""coordinates"":[75.37044123555056,19.93251794701982]}"
2136,42.07856665999998,19.91550968546388,75.34536098185278,0.04108767369789063,0.07425243588307762,"{""type"":""Point"",""coordinates"":[75.34536098185278,19.91550968546388]}"
2137,45.498295670000005,19.95361054458741,75.5003838524257,0.12947042640990372,0.18793993430314407,"{""type"":""Point"",""coordinates"":[75.5003838524257,19.95361054458741]}"
2138,46.23658799000003,19.882001867670258,75.53818006819465,0.06802651708312085,0.2132235793945831,"{""type"":""Point"",""coordinates"":[75.53818006819465,19.882001867670258]}"
2139,42.06318557000003,19.940427760896622,75.17452895161493,0.009244992295839754,0.32611497808713585,"{""type"":""Point"",""coordinates"":[75.17452895161493,19.940427760896622]}"
2140,42.24946766000005,19.759646859622332,75.27370387959547,-0.19621405169275574,0.5527466036621382,"{""type"":""Point"",""coordinates"":[75.27370387959547,19.759646859622332]}"
2141,47.79862313000001,19.915671874886762,75.45148973713849,0.10803675150491077,0.2138545559068698,"{""type"":""Point"",""coordinates"":[75.45148973713849,19.915671874886762]}"
2142,44.42674640000001,19.93890069390913,75.52152971577317,0.03180339718106252,0.35851926977687626,"{""type"":""Point"",""coordinates"":[75.52152971577317,19.93890069390913]}"
2143,42.40498757,19.816904466266905,75.23253343593785,0.08748229654646476,0.0804953560371517,"{""type"":""Point"",""coordinates"":[75.23253343593785,19.816904466266905]}"
2144,44.48485274000001,19.774296507321978,75.4993017649641,0.05813507290867229,0.19483996592430328,"{""type"":""Point"",""coordinates"":[75.4993017649641,19.774296507321978]}"
2145,48.272018900000035,19.795691239534875,75.29336900245644,0.10593792172739541,0.11896970336746543,"{""type"":""Point"",""coordinates"":[75.29336900245644,19.795691239534875]}"
2146,37.06774933999998,19.79586171880463,75.23680257697876,-0.08086486486486487,0.41354446486639335,"{""type"":""Point"",""coordinates"":[75.23680257697876,19.79586171880463]}"
2147,46.44850523000002,19.933629821778425,75.53750169937683,0.11246664125047655,0.19491851661747722,"{""type"":""Point"",""coordinates"":[75.53750169937683,19.933629821778425]}"
2148,46.72023782000002,19.77579854222077,75.38270046779473,0.13695880722546114,0.20528563801388147,"{""type"":""Point"",""coordinates"":[75.38270046779473,19.77579854222077]}"
2149,43.611548630000016,20.035302682655917,75.18219735974192,0.10041876762669857,0.2329858264027176,"{""type"":""Point"",""coordinates"":[75.18219735974192,20.035302682655917]}"
2150,46.116957290000016,19.887544309809993,75.5090930725976,0.15207060420909707,0.1975071907957814,"{""type"":""Point"",""coordinates"":[75.5090930725976,19.887544309809993]}"
2151,46.47243136999998,19.841196564446857,75.31375854118743,0.1300439667806546,0.13397860417727966,"{""type"":""Point"",""coordinates"":[75.31375854118743,19.841196564446857]}"
2152,42.98775998000002,19.794525238443686,75.54505634341398,-0.03122497998398719,0.39264751312944085,"{""type"":""Point"",""coordinates"":[75.54505634341398,19.794525238443686]}"
2153,41.283877010000026,19.921502341549747,75.22135293527158,-0.0360949395432154,0.41625857002938293,"{""type"":""Point"",""coordinates"":[75.22135293527158,19.921502341549747]}"
2154,37.79236958000001,19.836068488935066,75.28167476147414,-0.2674911979777918,0.5442146942366916,"{""type"":""Point"",""coordinates"":[75.28167476147414,19.836068488935066]}"
2155,45.8281346,19.982508548383525,75.29556362644375,0.09000473709142587,0.18251769775315482,"{""type"":""Point"",""coordinates"":[75.29556362644375,19.982508548383525]}"
2156,48.21220355000003,19.81524358648866,75.54418876795756,0.08776181409035831,0.11157983547774732,"{""type"":""Point"",""coordinates"":[75.54418876795756,19.81524358648866]}"
2157,43.11593573000005,19.79786737991,75.18940157334318,0.07986898463088939,0.19404937060650645,"{""type"":""Point"",""coordinates"":[75.18940157334318,19.79786737991]}"
2158,43.00143206000001,19.74716815975881,75.29101552790051,0.04904761904761905,0.1656208959579746,"{""type"":""Point"",""coordinates"":[75.29101552790051,19.74716815975881]}"
2159,39.73380494000003,19.88665477218975,75.26239971490106,-0.13371696088949575,0.38183547313361865,"{""type"":""Point"",""coordinates"":[75.26239971490106,19.88665477218975]}"
2160,39.55435889,19.974510216989987,75.43988899114825,0.12516823687752354,0.27862863566109314,"{""type"":""Point"",""coordinates"":[75.43988899114825,19.974510216989987]}"
2161,40.04313575000003,19.95742567698497,75.291542668328,-0.11080173613954632,0.3082561728395062,"{""type"":""Point"",""coordinates"":[75.291542668328,19.95742567698497]}"
2162,44.70702404000002,19.98680529870656,75.24068191650797,0.0408782577650839,0.1567276641550054,"{""type"":""Point"",""coordinates"":[75.24068191650797,19.98680529870656]}"
2163,39.205720850000034,19.847522455935604,75.30251994439595,-0.14354561101549054,0.5567010309278351,"{""type"":""Point"",""coordinates"":[75.30251994439595,19.847522455935604]}"
2164,45.07446119000002,19.95861807424665,75.47211789355104,0.07948482060717571,0.24097730373310183,"{""type"":""Point"",""coordinates"":[75.47211789355104,19.95861807424665]}"
2165,41.659859210000036,20.04275500208448,75.43941064354104,0.08118944203140661,0.19790910410919124,"{""type"":""Point"",""coordinates"":[75.43941064354104,20.04275500208448]}"
2166,49.55890342999999,19.93838899295873,75.30714891243801,0.08915145005370569,0.08370607028753993,"{""type"":""Point"",""coordinates"":[75.30714891243801,19.93838899295873]}"
2167,38.83486568000001,19.775897679375998,75.28474901277043,-0.0019000570017100513,0.38054719204084303,"{""type"":""Point"",""coordinates"":[75.28474901277043,19.775897679375998]}"
2168,41.45477801000004,19.9128867202465,75.40607399784149,-0.18162969106365331,0.509069244009003,"{""type"":""Point"",""coordinates"":[75.40607399784149,19.9128867202465]}"
2169,47.86356551000006,19.829157955821078,75.35762938931762,0.09185217203371515,0.16350546864183857,"{""type"":""Point"",""coordinates"":[75.35762938931762,19.829157955821078]}"
2170,46.052014910000025,19.887889534870027,75.45629876760741,-0.11473982146745047,0.4000546896363139,"{""type"":""Point"",""coordinates"":[75.45629876760741,19.887889534870027]}"
2171,44.27464451000003,19.96286636826834,75.19875252931041,0.10486418193303854,0.1373913043478261,"{""type"":""Point"",""coordinates"":[75.19875252931041,19.96286636826834]}"
2172,45.60938132000001,19.97080443262591,75.17555106992427,0.17928827693202753,0.23562043795620438,"{""type"":""Point"",""coordinates"":[75.17555106992427,19.97080443262591]}"
2173,43.80295775000002,19.850748476497674,75.2121538530556,-0.0340826686004351,0.38044530493707646,"{""type"":""Point"",""coordinates"":[75.2121538530556,19.850748476497674]}"
2174,48.583058720000054,19.82379859342688,75.58290720127249,0.15487949427103911,0.12092231101794838,"{""type"":""Point"",""coordinates"":[75.58290720127249,19.82379859342688]}"
2175,45.53931191000004,19.873740505028923,75.50994698455293,0.0798469387755102,0.1650516795865633,"{""type"":""Point"",""coordinates"":[75.50994698455293,19.873740505028923]}"
2176,45.86915084000003,20.026497994718472,75.48110804033983,0.1756332039193936,0.15085817524841916,"{""type"":""Point"",""coordinates"":[75.48110804033983,20.026497994718472]}"
2177,41.05145164999999,20.02846484774562,75.40766617156662,-0.15061295971978983,0.4522903106963036,"{""type"":""Point"",""coordinates"":[75.40766617156662,20.02846484774562]}"
2178,42.40498757,19.990014362042253,75.30141152571116,0.11804894923462769,0.19358614232209737,"{""type"":""Point"",""coordinates"":[75.30141152571116,19.990014362042253]}"
2179,42.78780581000001,20.027976437748347,75.49322983226867,0.004628261939931069,0.36686950642325894,"{""type"":""Point"",""coordinates"":[75.49322983226867,20.027976437748347]}"
2180,46.70998376,19.862541322930664,75.58351430586136,0.08873573120827051,0.139970362387175,"{""type"":""Point"",""coordinates"":[75.58351430586136,19.862541322930664]}"
2181,47.472202219999986,19.9219722894853,75.48065617404596,0.06353408338848444,0.21790273992253623,"{""type"":""Point"",""coordinates"":[75.48065617404596,19.9219722894853]}"
2182,39.02798381000002,19.942854050990093,75.34863300428992,-0.021710649447875725,0.07175812309806616,"{""type"":""Point"",""coordinates"":[75.34863300428992,19.942854050990093]}"
2183,39.99186544999998,19.805172368952427,75.51063765669221,-0.197385315746469,0.4929413476932033,"{""type"":""Point"",""coordinates"":[75.51063765669221,19.805172368952427]}"
2184,41.140320169999995,19.83669511687265,75.43338154319005,-0.038075667835126316,0.3316793301287021,"{""type"":""Point"",""coordinates"":[75.43338154319005,19.83669511687265]}"
2185,42.34346320999998,19.88227929308912,75.41205060512067,-0.08967449881439965,0.39160357880247765,"{""type"":""Point"",""coordinates"":[75.41205060512067,19.88227929308912]}"
2186,40.78484609000003,19.996144047337136,75.19016907317645,-0.08562401263823065,0.27574257425742577,"{""type"":""Point"",""coordinates"":[75.19016907317645,19.996144047337136]}"
2187,43.86619112000005,19.776327743509277,75.28793383336965,0.20665557404326124,0.16387306753458097,"{""type"":""Point"",""coordinates"":[75.28793383336965,19.776327743509277]}"
2188,47.217559730000005,19.805587369911063,75.55695180480599,0.08456235273584083,0.2038099609823273,"{""type"":""Point"",""coordinates"":[75.55695180480599,19.805587369911063]}"
2189,43.82004785000004,19.76846888806497,75.37227396596415,0.07023622047244095,0.24312184166198764,"{""type"":""Point"",""coordinates"":[75.37227396596415,19.76846888806497]}"
2190,44.22337421000003,19.865110084886453,75.57838612328567,0.07902973395931143,0.24897201220320997,"{""type"":""Point"",""coordinates"":[75.57838612328567,19.865110084886453]}"
2191,39.96964832000003,19.740811641091806,75.34089592763424,-0.11181556195965418,0.49476946919798526,"{""type"":""Point"",""coordinates"":[75.34089592763424,19.740811641091806]}"
2192,45.99732659000006,19.922257212435536,75.57948994248618,0.008513743614692289,0.25030674846625767,"{""type"":""Point"",""coordinates"":[75.57948994248618,19.922257212435536]}"
2193,39.87736178,19.89918175805771,75.33628870577185,-0.13298097251585625,0.5248257220088206,"{""type"":""Point"",""coordinates"":[75.33628870577185,19.89918175805771]}"
2194,45.60083627000006,20.028433204617386,75.38383057703128,0.1469282013323464,0.2074384494499738,"{""type"":""Point"",""coordinates"":[75.38383057703128,20.028433204617386]}"
2195,48.45146495000006,19.876345897993154,75.44984841126121,0.0875016156132868,0.15794653108085943,"{""type"":""Point"",""coordinates"":[75.44984841126121,19.876345897993154]}"
2196,41.77778090000004,19.78161363343304,75.51669246293477,0.059029435163086716,0.14501452081316554,"{""type"":""Point"",""coordinates"":[75.51669246293477,19.78161363343304]}"
2197,46.306657400000006,19.86750122133519,75.58014722459724,0.14636790748102638,0.19959370238699847,"{""type"":""Point"",""coordinates"":[75.58014722459724,19.86750122133519]}"
2198,43.305635840000036,19.858256634192436,75.24881844749642,0.0016753720311422095,0.09750812567713976,"{""type"":""Point"",""coordinates"":[75.24881844749642,19.858256634192436]}"
2199,42.25630369999999,19.78802605325924,75.26243168778356,-0.1033862076724041,0.43791232957044424,"{""type"":""Point"",""coordinates"":[75.26243168778356,19.78802605325924]}"
2200,42.43916777000004,19.887028744413737,75.1963088812873,0.05880197838431947,0.18223653934652553,"{""type"":""Point"",""coordinates"":[75.1963088812873,19.887028744413737]}"
2201,30.018083090000005,19.92595246535371,75.33717660872033,0.07129337539432176,-0.01406563965170797,"{""type"":""Point"",""coordinates"":[75.33717660872033,19.92595246535371]}"
2202,39.90641495,19.996721943730332,75.20683679072222,-0.13127753303964756,0.2065401240368352,"{""type"":""Point"",""coordinates"":[75.20683679072222,19.996721943730332]}"
2203,37.54114511,19.775978758990462,75.22947658877287,0.017147756501857674,0.17132152588555857,"{""type"":""Point"",""coordinates"":[75.22947658877287,19.775978758990462]}"
2204,48.31132613,19.77760069090677,75.29939639013216,0.03340006321778527,0.19313304721030042,"{""type"":""Point"",""coordinates"":[75.29939639013216,19.77760069090677]}"
2205,46.24000601,19.75679859170002,75.36123195347596,-0.0050990554208810495,0.20300150075037518,"{""type"":""Point"",""coordinates"":[75.36123195347596,19.75679859170002]}"
2206,42.51265520000004,19.852771182646396,75.31146825293155,0.006627198020676858,0.07785234899328859,"{""type"":""Point"",""coordinates"":[75.31146825293155,19.852771182646396]}"
2207,47.528599550000024,19.96823962027522,75.36872290851825,0.10413901291178955,0.11137724550898204,"{""type"":""Point"",""coordinates"":[75.36872290851825,19.96823962027522]}"
2208,42.92281760000003,20.04225656202821,75.36089508737697,0.061166931077031556,0.29539097652924723,"{""type"":""Point"",""coordinates"":[75.36089508737697,20.04225656202821]}"
2209,39.200593819999995,19.931283462054605,75.347877607412,0.028945620195501565,0.20376470588235293,"{""type"":""Point"",""coordinates"":[75.347877607412,19.931283462054605]}"
2210,45.68115974,19.813139842383027,75.46118354043419,0.04035759897828863,0.23504273504273504,"{""type"":""Point"",""coordinates"":[75.46118354043419,19.813139842383027]}"
2211,43.11422672000003,19.940606992512482,75.17237709611656,-0.005184989893663766,0.28128150554497594,"{""type"":""Point"",""coordinates"":[75.17237709611656,19.940606992512482]}"
2212,45.58203716000003,19.782552183640995,75.41507345951166,0.10785889518653244,0.2191907514450867,"{""type"":""Point"",""coordinates"":[75.41507345951166,19.782552183640995]}"
2213,46.59377108000001,19.953777684765427,75.26822544733668,0.09136420525657071,0.11392405063291139,"{""type"":""Point"",""coordinates"":[75.26822544733668,19.953777684765427]}"
2214,40.99163629999998,19.788258774988112,75.4812800965712,-0.0425418488111739,0.28573307034845496,"{""type"":""Point"",""coordinates"":[75.4812800965712,19.788258774988112]}"
2215,45.80420846000004,19.870923973951843,75.43218628685983,0.06833100182933391,0.22495755517826826,"{""type"":""Point"",""coordinates"":[75.43218628685983,19.870923973951843]}"
2216,46.46559533000004,19.91157576497591,75.43921362849922,0.06806282722513089,0.1718084419775397,"{""type"":""Point"",""coordinates"":[75.43921362849922,19.91157576497591]}"
2217,40.35588458000001,19.91213368276113,75.2550503383375,-0.014999634155264506,0.2598310780128962,"{""type"":""Point"",""coordinates"":[75.2550503383375,19.91213368276113]}"
2218,47.75931590000005,19.961669786545965,75.31757711241892,0.061481870730425645,0.060570071258907364,"{""type"":""Point"",""coordinates"":[75.31757711241892,19.961669786545965]}"
2219,38.71010795000001,19.773781814978587,75.23237552212626,-0.19726060902531492,0.4996936274509804,"{""type"":""Point"",""coordinates"":[75.23237552212626,19.773781814978587]}"
2220,44.70702404000002,19.93506000708648,75.50168784917332,0.14681941513415736,0.1674917491749175,"{""type"":""Point"",""coordinates"":[75.50168784917332,19.93506000708648]}"
2221,46.26051413000005,19.861085866837293,75.21153766601128,0.0738595956517322,0.11401686423072223,"{""type"":""Point"",""coordinates"":[75.21153766601128,19.861085866837293]}"
2222,43.78074062000002,19.845655705768394,75.32575850207841,0.061012743881808953,0.09279432996456227,"{""type"":""Point"",""coordinates"":[75.32575850207841,19.845655705768394]}"
2223,42.254594689999976,19.7920284023185,75.39499044880785,-0.04007976071784646,0.2555060777470213,"{""type"":""Point"",""coordinates"":[75.39499044880785,19.7920284023185]}"
2224,43.55173328000001,19.81568180323843,75.44576273417998,-0.06536455443347021,0.26732673267326734,"{""type"":""Point"",""coordinates"":[75.44576273417998,19.81568180323843]}"
2225,37.607796500000006,19.82081945973078,75.18535154001837,-0.018140845070422535,0.2588464753413207,"{""type"":""Point"",""coordinates"":[75.18535154001837,19.82081945973078]}"
2226,43.538061200000016,19.988967527955904,75.39487779375158,0.18446601941747573,0.13705583756345177,"{""type"":""Point"",""coordinates"":[75.39487779375158,19.988967527955904]}"
2227,43.102263650000054,19.819070785605284,75.49888834928545,-0.020497643319083634,0.28431507794178507,"{""type"":""Point"",""coordinates"":[75.49888834928545,19.819070785605284]}"
2228,37.26770351000005,19.871343731840643,75.18912639352492,-0.16482280142508907,0.35662808473465823,"{""type"":""Point"",""coordinates"":[75.18912639352492,19.871343731840643]}"
2229,38.83486568000001,19.96516985614222,75.27336971381915,-0.05255985984037376,0.26243287415363065,"{""type"":""Point"",""coordinates"":[75.27336971381915,19.96516985614222]}"
2230,37.99403275999998,19.976587970394846,75.20948854695047,0.0305770887166236,0.0719047619047619,"{""type"":""Point"",""coordinates"":[75.20948854695047,19.976587970394846]}"
2231,40.30119625999998,19.882625120571184,75.36630460659524,0.013301866552242008,0.19485580670303976,"{""type"":""Point"",""coordinates"":[75.36630460659524,19.882625120571184]}"
2232,44.13963272000001,19.79467086823817,75.54315872641594,-0.039828693790149895,0.4095791001451379,"{""type"":""Point"",""coordinates"":[75.54315872641594,19.79467086823817]}"
2233,42.02900537000005,19.99046901121464,75.21667835386945,-0.013024602026049204,0.2572161642078255,"{""type"":""Point"",""coordinates"":[75.21667835386945,19.99046901121464]}"
2234,28.442375869999978,19.92813707449005,75.3365734903636,-0.055248618784530384,-0.04559650218613367,"{""type"":""Point"",""coordinates"":[75.3365734903636,19.92813707449005]}"
2235,44.99755574000005,19.856435836489926,75.45191726598676,0.006469186244467144,0.34946816710343764,"{""type"":""Point"",""coordinates"":[75.45191726598676,19.856435836489926]}"
2236,40.63274420000005,19.92658928728919,75.36529717124257,-0.256011315417256,0.5644820295983086,"{""type"":""Point"",""coordinates"":[75.36529717124257,19.92658928728919]}"
2237,47.37137063,19.797364634120438,75.5533434563628,0.0896913985554826,0.1401315789473684,"{""type"":""Point"",""coordinates"":[75.5533434563628,19.797364634120438]}"
2238,28.493646170000034,19.911008445958203,75.55113671622625,-0.05176470588235294,-0.03351351351351351,"{""type"":""Point"",""coordinates"":[75.55113671622625,19.911008445958203]}"
2239,43.73801537000003,19.902919151655567,75.41155188036933,-0.020589872008903727,0.22807017543859648,"{""type"":""Point"",""coordinates"":[75.41155188036933,19.902919151655567]}"
