NDVI,NDBI,Elevation,Population,LandCover_Bare_sparse_vegetation,LandCover_Built-up land,LandCover_Cropland,LandCover_Grassland,LandCover_Permanent_water_bodies,LandCover_Shrubland,LandCover_Tree cover,LST,Latitude,Longitude,Predicted_LST,Residual,Heat_Category,LandCover_Class
0.1819590824550526,0.091926649202191,603,6.074043273925781,0,1,0,0,0,0,0,46.70143871000005,19.89790750320646,75.42360362567608,46.17369,0.5277479141016101,Very High,Built-up land
0.153619941184708,0.0788326065078832,709,1.7516180276870728,0,0,1,0,0,0,0,47.52347252000004,19.999182922790727,75.5161628487622,45.937614,1.5858580790820724,Very High,Cropland
0.2952586206896552,-0.017877305231464,618,4.284739017486572,0,0,1,0,0,0,0,46.50148453999998,19.9005922810911,75.46898541818166,42.28658,4.2149054079199,Very High,Cropland
0.1844121532364597,0.0639941538782754,702,2.943629741668701,0,0,0,1,0,0,0,48.49077218000002,19.80150274484644,75.37894326246456,46.40139,2.089382104316428,Very High,Grassland
0.178230651431264,0.1422691021353228,722,1.2644668817520142,0,0,0,1,0,0,0,46.617697220000025,20.020966926690093,75.33058133313007,45.177963,1.4397339631640875,Very High,Grassland
0.1892078865444482,0.0936731107205623,746,3.0996100902557373,0,0,0,1,0,0,0,46.25196907999998,19.79739020462179,75.35950333688494,45.91129,0.3406798649120901,Very High,Grassland
0.0960953346855983,0.040612516644474,605,5.819390773773193,0,0,0,1,0,0,0,50.01862712000002,19.9219132336592,75.24021349265891,47.753452,2.2651748189746286,Very High,Grassland
0.1089408528198074,0.0873896309712474,677,5.032110214233398,0,0,0,1,0,0,0,51.43539641000001,19.938387447247635,75.30164226687742,48.297882,3.137514329921885,Very High,Grassland
0.2132235793945831,0.0680265170831208,591,4.032748699188232,0,0,1,0,0,0,0,46.23658799000003,19.882001867669977,75.53818006819523,44.468174,1.7684140092871417,Very High,Cropland
0.2138545559068698,0.1080367515049107,666,2.701159715652466,0,0,0,0,0,1,0,47.79862313000001,19.91567187488627,75.45148973713869,45.170883,2.6277399512890725,Very High,Shrubland
0.1189697033674654,0.1059379217273954,558,8.968607902526855,0,0,0,1,0,0,0,48.27201890000004,19.79569123953566,75.29336900246037,47.56817,0.703850259863323,Very High,Grassland
0.1949185166174772,0.1124666412504765,671,2.416615724563598,0,0,0,1,0,0,0,46.44850523000002,19.93362982177803,75.53750169937712,47.016487,-0.5679818915820078,Very High,Grassland
0.2052856380138814,0.1369588072254611,702,1.6920428276062012,0,0,0,1,0,0,0,46.72023782000002,19.7757985422244,75.38270046778274,46.00935,0.7108879970019757,Very High,Grassland
0.1975071907957814,0.152070604209097,629,27.130109786987305,0,0,0,0,0,1,0,46.116957290000016,19.88754430980916,75.50909307259305,45.051132,1.0658250878515787,Very High,Shrubland
