Elevation,LST,LandCover,Latitude,Longitude,NDBI,NDVI,Population,LandCover_Name,LandCover_Bare_sparse_vegetation,LandCover_Built-up land,LandCover_Cropland,LandCover_Grassland,LandCover_Permanent_water_bodies,LandCover_Shrubland,LandCover_Tree cover
494,39.86368970000001,20,19.77461454110297,75.19137574404881,-0.2254299754299754,0.5211589782691575,3.7844977378845215,Shrubland,0,0,0,0,0,1,0
694,37.90345523000002,40,20.04041767427809,75.33734997067045,-0.0958904109589041,0.2237762237762237,2.424612045288086,Cropland,0,0,1,0,0,0,0
765,39.06900005,20,19.9944345313749,75.37726769303465,0.0956028964214503,0.3495145631067961,1.453953981399536,Shrubland,0,0,0,0,0,1,0
551,40.45158914000001,40,19.901645567092697,75.18511549165319,0.0072400810889081,0.1993352575876847,2.778733491897583,Cropland,0,0,1,0,0,0,0
703,47.07742091,30,19.936314832301964,75.27347878911473,0.1257016840417,0.1800838858070626,2.956417322158813,Grassland,0,0,0,1,0,0,0
518,41.92817378000001,40,19.82423971666355,75.16758885974815,-0.1202212782771905,0.4754098360655737,2.322803974151612,Cropland,0,0,1,0,0,0,0
515,39.335605610000016,10,19.81856345661827,75.1908057681575,-0.0601806507781042,0.2223337515683814,3.176112174987793,Tree cover,0,0,0,0,0,0,1
553,43.19967722000001,40,19.77669697813781,75.33004607799903,0.0141760722347629,0.2614673599075678,3.94763708114624,Cropland,0,0,1,0,0,0,0
566,42.129836960000034,10,19.7993180271474,75.46712700232206,-0.0347394540942928,0.3963470319634703,3.373424768447876,Tree cover,0,0,0,0,0,0,1
690,38.08119227000003,40,20.036988617908182,75.29367305471614,-0.1277804525758305,0.3505535055350554,1.6304155588150024,Cropland,0,0,1,0,0,0,0
562,39.82267346000003,40,19.77479248740967,75.47830947466575,-0.1749061009034615,0.5672308733920108,10.150107383728027,Cropland,0,0,1,0,0,0,0
500,37.71375512000003,40,19.7721000668616,75.23673189153692,-0.0095835511413138,0.2442821861913454,6.019972324371338,Cropland,0,0,1,0,0,0,0
585,45.59058220999998,40,19.877962792300668,75.42856830497065,0.0603708495040965,0.1442825259288433,6.755831718444824,Cropland,0,0,1,0,0,0,0
542,46.98855239,40,19.90024997333673,75.14726561285147,0.0600295920524202,0.1225545879086204,2.340665102005005,Cropland,0,0,1,0,0,0,0
558,41.861522390000005,40,19.92113347745837,75.15863298363324,-0.0043883121053194,0.2091225357557015,1.2881189584732056,Cropland,0,0,1,0,0,0,0
752,44.80614662000005,30,19.930793723521223,75.43308880449923,0.1452877078952399,0.1434782608695652,2.8947906494140625,Grassland,0,0,0,1,0,0,0
573,44.84203582999999,10,19.75075181439077,75.46921382053523,-0.0194535983841819,0.4100867519482429,2.9692397117614746,Tree cover,0,0,0,0,0,0,1
546,38.62978448000001,40,19.891186913177656,75.17505165069062,-0.1138435081685296,0.2852465522373251,6.26431131362915,Cropland,0,0,1,0,0,0,0
670,48.69243535999999,30,19.76905885867943,75.40542584826127,0.1034870641169853,0.1464876528410453,2.818751811981201,Grassland,0,0,0,1,0,0,0
674,44.61473750000005,10,19.95790784782842,75.2539848942879,-0.0743990843189622,0.4889623265036351,2.34964919090271,Tree cover,0,0,0,0,0,0,1
775,46.834741490000056,30,19.993893501223045,75.45851220635099,0.1328561623688597,0.2650550708053211,2.641113519668579,Grassland,0,0,0,1,0,0,0
613,38.674218740000015,40,19.92785328867405,75.34566240185545,-0.065517544631079,0.3121074290664934,26.0932674407959,Cropland,0,0,1,0,0,0,0
548,37.49329283000003,40,19.7837686985642,75.49850479791517,-0.20272862929013,0.5455417066155321,6.4044718742370605,Cropland,0,0,1,0,0,0,0
801,49.11285182000006,30,19.99557060595845,75.45708464592379,0.1653789935268323,0.1163245356793743,2.650197505950928,Grassland,0,0,0,1,0,0,0
735,46.26222314000006,30,19.97398254374431,75.21655830214465,0.0904845300642148,0.1608096361604371,3.860633611679077,Grassland,0,0,0,1,0,0,0
556,42.75362561000003,40,19.83483309474894,75.45568702162194,-0.0752735229759299,0.3100506531591576,5.536010265350342,Cropland,0,0,1,0,0,0,0
555,42.37935242000003,40,19.90459387519279,75.17599002118091,-0.1773036601066764,0.3107402477731135,1.5560356378555298,Cropland,0,0,1,0,0,0,0
498,40.656670340000005,40,19.748785573042777,75.24988806774059,-0.1050211168465509,0.2939883503681723,3.3902766704559326,Cropland,0,0,1,0,0,0,0
599,40.36784765000005,40,19.90300191337628,75.54928327769535,0.030295505338962,0.1304096106527717,3.393994808197021,Cropland,0,0,1,0,0,0,0
561,41.39325365000002,40,19.89427182478717,75.25256686535481,-0.0316715105447499,0.2174830709700114,6.0650153160095215,Cropland,0,0,1,0,0,0,0
527,42.51949123999998,10,19.831547888499724,75.26536855339054,0.1100269179004037,0.1490008688097306,10.074430465698242,Tree cover,0,0,0,0,0,0,1
647,47.33719043000002,30,19.89482696083968,75.5435746346091,0.0917105893627216,0.1310262529832935,3.3137001991271973,Grassland,0,0,0,1,0,0,0
697,45.75293815999999,30,19.978951349848504,75.32282038237165,0.1143994285131135,0.1873033246682172,2.3415114879608154,Grassland,0,0,0,1,0,0,0
875,43.93113349999999,40,20.01966866769169,75.50842396575486,0.0892699657030867,0.1723007063572149,1.4249342679977417,Cropland,0,0,1,0,0,0,0
699,49.06499954000003,30,19.95690275515225,75.28379432456569,0.0882956878850102,0.1096037129596572,6.6398138999938965,Grassland,0,0,0,1,0,0,0
495,37.89491018000001,40,19.745348214333266,75.21682040370555,-0.2525604260548955,0.5833764888658726,1.5453665256500244,Cropland,0,0,1,0,0,0,0
925,44.12083360999998,40,19.961268921870904,75.43624664699621,0.1354940158993622,0.1708471367723615,1.880590558052063,Cropland,0,0,1,0,0,0,0
531,42.71090035999998,40,19.766292284996293,75.30776314768099,0.0224849572469122,0.2911321807027328,2.284832000732422,Cropland,0,0,1,0,0,0,0
737,44.16526786999998,20,20.01541054436772,75.4506962642826,0.0415286061409321,0.1881161007667031,3.182533264160156,Shrubland,0,0,0,0,0,1,0
741,44.41307432000002,20,20.022104378735936,75.43189110607047,0.1421676634141223,0.236726667675087,2.7889280319213867,Shrubland,0,0,0,0,0,1,0
498,43.85422805000002,40,19.75643755985549,75.24935552006036,-0.0048586022175158,0.3209957418932198,1.7337318658828735,Cropland,0,0,1,0,0,0,0
535,42.70064630000002,50,19.793608102586607,75.53521962533951,0.051199823067566,0.1205432937181663,37.60368728637695,Built-up land,0,1,0,0,0,0,0
686,46.85524960999999,40,19.97013834785416,75.39837696974128,0.009131998893091,0.2685403873405763,3.142765998840332,Cropland,0,0,1,0,0,0,0
544,43.15011593000003,40,19.84018773903416,75.28879849451717,0.0887271296478457,0.2192682284811792,36.35828399658203,Cropland,0,0,1,0,0,0,0
644,46.20240779000005,30,19.933460584908524,75.51480653358533,0.0590818780717348,0.3492277702804018,2.7884318828582764,Grassland,0,0,0,1,0,0,0
658,44.207993120000026,30,19.98395742036095,75.54526946466328,-0.000300932891965,0.3675260559517279,2.756686210632324,Grassland,0,0,0,1,0,0,0
761,47.16116240000002,30,19.92586307372532,75.44882390325091,0.0992601133852214,0.1472280014686084,2.1780309677124023,Grassland,0,0,0,1,0,0,0
551,42.15718112000002,40,19.87809637360074,75.19926726474269,0.0839794692584907,0.234800529957309,2.8818533420562744,Cropland,0,0,1,0,0,0,0
577,42.34859024000002,40,19.9256616645678,75.21115592264437,-0.0522940682494846,0.2030022691569209,14.555005073547363,Cropland,0,0,1,0,0,0,0
593,46.96975328000002,40,19.80440789390066,75.42702124903444,0.1134712129681386,0.1873034885461895,5.017918586730957,Cropland,0,0,1,0,0,0,0
526,39.49625255000001,10,19.777354078596005,75.2849382283291,-0.0335690805857157,0.2761038002705694,16.443143844604492,Tree cover,0,0,0,0,0,0,1
601,37.63001363000001,40,19.79255626720432,75.40907301475549,-0.193459892461319,0.5402917433791248,2.5338923931121826,Cropland,0,0,1,0,0,0,0
611,41.00018135000005,40,19.92120261937849,75.37384472337871,0.0064956154595647,0.1624548736462094,8.086494445800781,Cropland,0,0,1,0,0,0,0
599,42.46992995000005,40,19.902863630486216,75.39944834311044,0.0581089954038082,0.1782340862422998,8.078611373901367,Cropland,0,0,1,0,0,0,0
585,43.88840825,50,19.883268508758764,75.54561342846941,0.0694680592664561,0.1767777607126401,3.4949870109558105,Built-up land,0,1,0,0,0,0,0
584,45.40771814000004,40,19.82779382943437,75.41158666850987,-0.0090682384946724,0.2239791007837206,3.458951950073242,Cropland,0,0,1,0,0,0,0
573,47.615759060000016,40,19.85216429042371,75.51019397867567,0.0143245245739688,0.1603430731210932,4.284243106842041,Cropland,0,0,1,0,0,0,0
580,45.31543160000001,30,19.91228519784504,75.27248382171673,0.029507586335288,0.1380853618600589,9.021989822387695,Grassland,0,0,0,1,0,0,0
518,37.585579370000005,40,19.822740280792885,75.19457283333472,0.0042113843227822,0.1795944641132925,9.630271911621094,Cropland,0,0,1,0,0,0,0
765,44.15843183000004,20,19.99486714079421,75.29776598425761,0.1327229087029958,0.2282512904444164,0.8521384000778198,Shrubland,0,0,0,0,0,1,0
568,47.04153170000001,40,19.85639610984731,75.51871843446014,-0.0902269743012568,0.4687894869850897,5.582256317138672,Cropland,0,0,1,0,0,0,0
721,43.905498350000016,50,20.00410062451476,75.19749037981161,0.1095300130273574,0.1218280520136346,16.70949935913086,Built-up land,0,1,0,0,0,0,0
533,45.158202680000045,40,19.86698920308596,75.16749913205473,0.0460620215388607,0.1203901249619018,1.4216773509979248,Cropland,0,0,1,0,0,0,0
526,38.07606524000005,40,19.826048118861163,75.26331218734242,0.058027079303675,0.1766127083836675,7.746983051300049,Cropland,0,0,1,0,0,0,0
543,42.02387834000001,40,19.7812613243979,75.51597246376643,-0.0259598603839441,0.3102103357013511,3.236896753311157,Cropland,0,0,1,0,0,0,0
624,40.34563051999999,40,19.92926742730963,75.4143916230079,-0.2091456930166607,0.5111308007531288,5.2740583419799805,Cropland,0,0,1,0,0,0,0
830,48.07377373999998,40,19.97603090642833,75.44341721586125,0.137120693588866,0.1439806412583182,1.6322804689407349,Cropland,0,0,1,0,0,0,0
549,48.20194949000006,40,19.813153470434624,75.54743065559074,0.0523736600306278,0.158656846835601,2.608591079711914,Cropland,0,0,1,0,0,0,0
529,39.99186544999998,40,19.78673829347803,75.54647920093383,-0.143103448275862,0.3634961439588688,3.361212730407715,Cropland,0,0,1,0,0,0,0
544,44.70702404000002,30,19.85859268033456,75.23163491317969,0.1088676671214188,0.1011463250168577,12.408340454101562,Grassland,0,0,0,1,0,0,0
563,39.046782920000055,40,19.89784095936375,75.24215989677529,-0.1843238587424634,0.4516469594594595,6.180785655975342,Cropland,0,0,1,0,0,0,0
491,38.35292486000003,40,19.72950796130537,75.24818375136897,-0.0708769185648646,0.3300145701796989,1.3569601774215698,Cropland,0,0,1,0,0,0,0
500,38.46571951999999,40,19.75624910804557,75.22110802317022,-0.2616608820790654,0.5166378345374987,2.336111545562744,Cropland,0,0,1,0,0,0,0
724,46.90139288,30,19.79775013540768,75.31250299436671,0.1096958174904943,0.1584415584415584,3.672801017761232,Grassland,0,0,0,1,0,0,0
542,41.12835710000002,30,19.87323132216139,75.1759202633427,-0.0910620792819745,0.3478863478863478,1.7025291919708252,Grassland,0,0,0,1,0,0,0
617,46.21437086000003,40,19.825816473137152,75.38114588066561,-0.0959785522788203,0.3829499323410013,5.969141960144043,Cropland,0,0,1,0,0,0,0
810,46.30494839000005,30,19.997868060503336,75.34523642499892,0.1856853477380148,0.1877872619829284,0.9100473523139954,Grassland,0,0,0,1,0,0,0
558,47.79007808000006,30,19.884349050436864,75.2445767588025,0.0409588327253778,0.1623089554124037,7.099270820617676,Grassland,0,0,0,1,0,0,0
497,39.20401184000002,40,19.756598389580937,75.209068540312,-0.1348659003831417,0.3414855072463768,1.4552825689315796,Cropland,0,0,1,0,0,0,0
512,36.977171810000016,40,19.798995290576507,75.23731934762826,-0.0648638772154211,0.3200453001132503,6.65006685256958,Cropland,0,0,1,0,0,0,0
726,40.64299826000001,30,19.991506166537107,75.18658691610302,0.0849223328062505,0.2004881025015253,4.037119388580322,Grassland,0,0,0,1,0,0,0
764,44.53270501999998,30,19.962923754776305,75.48905446945655,0.0893754792536423,0.1637630662020905,2.500288486480713,Grassland,0,0,0,1,0,0,0
576,44.30369768000003,40,19.81173309905128,75.43563717036464,-0.0267628578077728,0.2756975567442533,2.764254808425904,Cropland,0,0,1,0,0,0,0
662,45.57007409000005,20,19.845642776013023,75.57180699635202,0.0908717105263157,0.2712376024148339,2.3038580417633057,Shrubland,0,0,0,0,0,1,0
573,47.22268675999999,30,19.79452707576172,75.30821380383965,0.0820119352088661,0.1288395009959115,3.721240758895874,Grassland,0,0,0,1,0,0,0
714,41.974317050000025,40,20.00727700896904,75.3868220329155,0.0247560349255264,0.2841877451643446,2.261287212371826,Cropland,0,0,1,0,0,0,0
697,45.58887320000002,30,20.02711081497036,75.39837176322183,0.1761544585987261,0.1898806957021704,3.2647128105163574,Grassland,0,0,0,1,0,0,0
618,46.47584939000001,30,19.933050486675388,75.57782976556067,0.1119515885022692,0.184927666255467,2.07364273071289,Grassland,0,0,0,1,0,0,0
497,41.23260671000003,40,19.760434304276743,75.20834833989719,-0.1465954606141522,0.4120355146333443,1.6449391841888428,Cropland,0,0,1,0,0,0,0
548,40.90447678999999,40,19.850104835607446,75.30508600366518,-0.0450328565906455,0.2399954133700263,57.01087951660156,Cropland,0,0,1,0,0,0,0
688,43.52268011000001,20,19.989434139189186,75.33566740366824,0.0731845153998304,0.3464696223316913,1.862043857574463,Shrubland,0,0,0,0,0,1,0
552,46.80227030000003,30,19.8765293141258,75.21563627699582,0.1421983089930822,0.1157210697325668,5.943459510803223,Grassland,0,0,0,1,0,0,0
594,40.760919950000016,40,20.036905628677804,75.15585623605907,-0.125,0.2519735438446767,7.3298659324646,Cropland,0,0,1,0,0,0,0
666,43.34494307,20,19.934739233627663,75.43367967755759,0.0852009082831474,0.3428985507246377,2.895239353179932,Shrubland,0,0,0,0,0,1,0
536,46.583517020000045,40,19.8024647495882,75.53740153699239,0.0424036830627574,0.1428571428571428,3.7865309715271,Cropland,0,0,1,0,0,0,0
534,43.77048656,40,19.84281612064184,75.20443155572457,0.1231437518941307,0.1677653706444235,26.400659561157227,Cropland,0,0,1,0,0,0,0
614,42.95870681000002,40,19.924004971683875,75.41354825061623,0.1219742813918305,0.2384635902907442,3.553845167160034,Cropland,0,0,1,0,0,0,0
590,46.54933682000001,50,19.912343651547328,75.28173098537611,0.0510150044130626,0.1086822025159826,12.749738693237305,Built-up land,0,1,0,0,0,0,0
507,40.31486834000003,40,19.767597244466195,75.24727308992696,0.0789092664092664,0.2048611111111111,1.8552391529083248,Cropland,0,0,1,0,0,0,0
649,44.59252036999999,30,19.939234786065168,75.5223353423941,0.0698324022346368,0.3419689119170984,2.989876747131348,Grassland,0,0,0,1,0,0,0
608,41.396671670000046,20,20.02020099999908,75.17405325177678,0.0407755346791924,0.2938797519547048,9.261598587036133,Shrubland,0,0,0,0,0,1,0
698,46.78176217999999,20,19.95477200063115,75.44098704470295,0.1287240022484541,0.1320479111890155,2.231575965881348,Shrubland,0,0,0,0,0,1,0
540,44.13792371,40,19.88453636490485,75.1552817764276,0.0704773305401765,0.1325432999088423,1.189671754837036,Cropland,0,0,1,0,0,0,0
630,46.51173860000006,20,19.95273251427986,75.21677198607705,0.1152889684671242,0.2094098449823225,2.0629703998565674,Shrubland,0,0,0,0,0,1,0
598,48.48222713000001,30,19.92330488185482,75.26817020095666,0.0828952689041649,0.1375548589341692,4.494808673858643,Grassland,0,0,0,1,0,0,0
662,43.85081003000005,40,19.97352168354025,75.51556133042816,0.0345757488201868,0.3381391002536377,1.905390739440918,Cropland,0,0,1,0,0,0,0
694,47.61234104000005,30,19.991607267877026,75.33594924624819,0.0911609864228318,0.2104809939721983,0.9135531783103944,Grassland,0,0,0,1,0,0,0
598,42.093947749999984,10,19.88640005005921,75.3770204569174,-0.0502997662839142,0.4278215223097112,73.65766906738281,Tree cover,0,0,0,0,0,0,1
603,46.86892168999998,40,19.885302763484567,75.51010589149344,0.032021510633097,0.1785714285714285,47.44586563110352,Cropland,0,0,1,0,0,0,0
645,47.30984626999998,40,19.800413295748783,75.4531699344982,0.0978886756238003,0.1589876703439325,3.013143301010132,Cropland,0,0,1,0,0,0,0
706,44.49339779000002,20,19.89945238447805,75.50808466720115,0.1285905487490991,0.2272002319849209,4.000704288482666,Shrubland,0,0,0,0,0,1,0
558,42.38277044000006,40,19.87519410909524,75.23091353747544,0.0089043021838972,0.2565656565656565,7.061954498291016,Cropland,0,0,1,0,0,0,0
538,40.402027850000025,40,19.87816115799913,75.1832577970524,-0.1475567525971527,0.4392568464229702,3.1954448223114014,Cropland,0,0,1,0,0,0,0
612,41.73334664000004,10,19.968854811318547,75.18837897080098,-0.1299104066161268,0.2764963503649635,1.4513554573059082,Tree cover,0,0,0,0,0,0,1
576,43.89524429000005,50,19.865636571513576,75.47343521701211,0.0450208305335304,0.1384171739826978,31.721799850463867,Built-up land,0,1,0,0,0,0,0
577,36.54821030000005,40,19.834211534295747,75.41778810436713,-0.1901212393354288,0.5157268672080522,5.312292575836182,Cropland,0,0,1,0,0,0,0
606,37.11901964000003,10,19.91909002954516,75.53835912639515,-0.0214810115109217,0.3367334835725299,3.130531549453736,Tree cover,0,0,0,0,0,0,1
750,44.85058088000005,20,19.996033253870696,75.340187705498,0.1465256797583081,0.2236058473199783,0.9035112857818604,Shrubland,0,0,0,0,0,1,0
747,40.57634687000001,40,19.994758348916907,75.43258009553796,0.0240950097065205,0.2399883923389437,2.5057387351989746,Cropland,0,0,1,0,0,0,0
554,46.74587297000005,40,19.73296198924884,75.40630010257296,0.1050583657587548,0.2308649657747355,1.3496906757354736,Cropland,0,0,1,0,0,0,0
743,46.66725851000001,30,20.00636302197047,75.47958041936374,0.1102241326373963,0.1433456075749605,1.9102590084075928,Grassland,0,0,0,1,0,0,0
510,39.84830861,40,19.80441694751508,75.21274482783154,0.0710181069066464,0.1924843423799582,3.101694345474243,Cropland,0,0,1,0,0,0,0
571,44.93944940000006,10,19.83724464321717,75.3254475466272,0.0055587502396013,0.2957042957042957,32.33799362182617,Tree cover,0,0,0,0,0,0,1
759,42.38618846000003,30,20.02702099565757,75.49353490350502,0.104591311509162,0.2825125331760542,1.644000768661499,Grassland,0,0,0,1,0,0,0
623,46.66725851000001,40,19.771033482712213,75.45155672170603,0.1753212275671657,0.1842025007624275,2.7495296001434326,Cropland,0,0,1,0,0,0,0
605,42.39473351000004,30,19.89858393891189,75.48424714151253,-0.2378159757330637,0.641238771953345,7.361033916473389,Grassland,0,0,0,1,0,0,0
756,44.88305207000002,20,19.960394029417696,75.53996741062652,0.0823843416370106,0.2077283372365339,2.2749760150909424,Shrubland,0,0,0,0,0,1,0
701,46.94070011000002,30,19.79131198068757,75.36971688210531,-0.0092120736965895,0.3473766845479524,3.1222341060638428,Grassland,0,0,0,1,0,0,0
590,46.13062937000001,40,19.884256381601425,75.46439673055231,-0.0106560534086532,0.2915504511894995,5.093054294586182,Cropland,0,0,1,0,0,0,0
585,45.75122915000003,20,19.86639017540396,75.50215014359165,-0.01240478781284,0.3339068100358422,17.418533325195312,Shrubland,0,0,0,0,0,1,0
573,41.82734219000002,40,19.8173138773711,75.43005385221092,0.0398750650702759,0.2665842604037907,4.1634016036987305,Cropland,0,0,1,0,0,0,0
552,36.536247230000015,40,19.86917793540984,75.30481853921003,-0.1957183722432407,0.5424354243542435,23.712650299072266,Cropland,0,0,1,0,0,0,0
509,38.53407992000001,40,19.78840325782665,75.24341987942661,0.0494302205120615,0.2240114340161982,5.005734920501709,Cropland,0,0,1,0,0,0,0
580,46.14259244000005,40,19.80416812850951,75.4405109113864,0.1071953010279001,0.139186295503212,2.8878324031829834,Cropland,0,0,1,0,0,0,0
609,47.39016974000003,30,19.843648357276944,75.57262529301393,0.1046534459061456,0.2391304347826087,2.52762508392334,Grassland,0,0,0,1,0,0,0
498,41.075377790000005,40,19.76427493653068,75.20724392444187,0.035465694398409,0.2839179351422898,1.641866683959961,Cropland,0,0,1,0,0,0,0
593,46.62966029000006,40,19.9109877368842,75.29209680211207,0.0626837212997537,0.2881318921279616,15.39615249633789,Cropland,0,0,1,0,0,0,0
593,46.29127631000006,40,19.846509073361545,75.39103654126693,0.0710827464788732,0.1140142517814726,10.287894248962402,Cropland,0,0,1,0,0,0,0
790,42.129836960000034,30,19.987505373532933,75.24565650440258,0.0616740088105726,0.2102272727272727,1.3063381910324097,Grassland,0,0,0,1,0,0,0
631,43.51755308000003,30,19.903061440663315,75.49543253123385,0.1155472514504867,0.2516003339827442,7.509841442108154,Grassland,0,0,0,1,0,0,0
587,42.15718112000002,50,19.853066470245903,75.35512220149383,0.0627419026278264,0.129079754601227,165.96136474609375,Built-up land,0,1,0,0,0,0,0
710,38.02479493999999,40,20.01680851815597,75.28313902497625,-0.1151733453399369,0.298249292378656,1.4012142419815063,Cropland,0,0,1,0,0,0,0
510,42.92452661000004,50,19.79361848760084,75.22370078844874,0.0454413892908827,0.1253412192902638,19.772117614746094,Built-up land,0,1,0,0,0,0,0
497,40.44133508000005,40,19.78001082858659,75.20235226867472,-0.0008814024091665,0.3491749174917491,4.512410640716553,Cropland,0,0,1,0,0,0,0
497,39.21255689000003,40,19.761255795054613,75.21173508901151,-0.2799225723196042,0.5867217704306092,2.0379436016082764,Cropland,0,0,1,0,0,0,0
759,47.25003092000003,30,19.995921163035,75.44597229281312,0.1559823025510684,0.103643525356967,2.2466206550598145,Grassland,0,0,0,1,0,0,0
674,41.55219158,40,19.97798097763636,75.29744526008318,0.1098294884653961,0.1705869421850956,1.6332263946533203,Cropland,0,0,1,0,0,0,0
860,43.24240247,20,19.998857501772704,75.29370741010018,0.2268137816175705,0.2169069462647444,0.885142982006073,Shrubland,0,0,0,0,0,1,0
596,49.02056528000003,30,19.91868740296406,75.27276474161991,0.1190248149760557,0.1232238010657193,7.111020565032959,Grassland,0,0,0,1,0,0,0
546,42.67672016000006,30,19.87393289983075,75.20209611134625,0.018018018018018,0.1755392381826526,3.049246072769165,Grassland,0,0,0,1,0,0,0
749,44.37034907000003,30,20.03126267733346,75.23727038028,0.1287835754280613,0.1310577328276443,6.622044563293457,Grassland,0,0,0,1,0,0,0
559,41.88544853000002,40,19.91784825899662,75.16325132727165,-0.0671450538185545,0.3051927698255146,1.2189794778823853,Cropland,0,0,1,0,0,0,0
756,44.760003350000034,40,19.993396353467453,75.44530535108893,0.1056694813027744,0.122143181474194,2.166642427444458,Cropland,0,0,1,0,0,0,0
710,46.04517887000003,40,20.01185618354313,75.38665107905928,0.0338701643699153,0.1888854837062008,2.255016803741455,Cropland,0,0,1,0,0,0,0
780,47.94730700000002,40,20.032683698868365,75.21762478929836,0.1234845083071396,0.1546196616585827,1.8706488609313965,Cropland,0,0,1,0,0,0,0
568,41.85468635000001,40,19.843593806916,75.4258551414177,-0.2732944750020524,0.5935477242371314,11.825716018676758,Cropland,0,0,1,0,0,0,0
626,43.3158899,40,19.916453691689416,75.51376598500083,-0.0008904719501335,0.1963810537519957,3.227343797683716,Cropland,0,0,1,0,0,0,0
584,43.20651326000001,50,19.895560302859728,75.3170885030035,0.1287279036980804,0.0450052029136316,155.30149841308594,Built-up land,0,1,0,0,0,0,0
719,39.12197936000001,10,20.028726614715605,75.22586741180918,-0.0314201126921975,0.2550842533410807,1.7591418027877808,Tree cover,0,0,0,0,0,0,1
583,44.83690880000006,40,19.8786110406518,75.46723629224886,0.0788352890047805,0.1502062079444323,7.243471622467041,Cropland,0,0,1,0,0,0,0
570,42.34859024000002,40,19.8509127289637,75.50309859636306,-0.0910023071007434,0.4250795245270383,3.532276391983032,Cropland,0,0,1,0,0,0,0
550,40.01920961000002,50,19.856261481224816,75.30952406348538,-0.1021411740600348,0.4315369261477046,110.81599426269533,Built-up land,0,1,0,0,0,0,0
587,41.810252090000006,40,19.902631955732943,75.32329188471397,0.1098121085594989,0.2291726722398385,44.34015274047852,Cropland,0,0,1,0,0,0,0
705,40.40544587,40,20.00507215543281,75.2087517250464,-0.0404469816591764,0.198041958041958,2.437034368515014,Cropland,0,0,1,0,0,0,0
690,48.32158019000002,30,19.97416443156619,75.30959793342439,0.1005623552762156,0.1790980052038161,2.841928243637085,Grassland,0,0,0,1,0,0,0
492,41.87690348000001,40,19.730528779380528,75.22217851142018,-0.0597708268813874,0.2087601554221123,1.7042561769485474,Cropland,0,0,1,0,0,0,0
813,44.33445986000004,20,19.987166160205778,75.41688807379798,0.1086311047404525,0.2580924855491329,2.5785157680511475,Shrubland,0,0,0,0,0,1,0
543,42.61861382000001,40,19.89385842482531,75.15517551956003,-0.0185775530394635,0.2338215712383488,1.5817135572433472,Cropland,0,0,1,0,0,0,0
705,43.879863200000045,30,19.992371617367493,75.35606956860902,0.0247048138056312,0.2225890925651827,1.6161115169525146,Grassland,0,0,0,1,0,0,0
576,43.59445853,40,19.88263010428096,75.5679808384716,0.0814111261872456,0.2819946346851822,2.4585602283477783,Cropland,0,0,1,0,0,0,0
528,44.97021158000001,40,19.88493859280055,75.14964586128815,0.0520833333333333,0.1717636238215681,1.1563103199005127,Cropland,0,0,1,0,0,0,0
749,46.70656574000003,40,20.01682604043743,75.43176147811717,0.0832286790729535,0.2174044875682231,3.0125279426574707,Cropland,0,0,1,0,0,0,0
695,45.08300624000003,30,20.02526419491956,75.40942533458362,0.0914216673378977,0.234642221918183,2.844800472259521,Grassland,0,0,0,1,0,0,0
797,49.10943380000003,30,19.964430775629538,75.24145607383171,0.1254151201406524,0.1179922587089524,3.06314468383789,Grassland,0,0,0,1,0,0,0
576,43.66794596,40,19.896051877282524,75.34771898685248,-0.0696740023742124,0.3713416061812222,119.23464965820312,Cropland,0,0,1,0,0,0,0
640,45.44018933000001,40,19.94695959893181,75.30542503879623,0.0763013566823823,0.1295446523120367,6.868702411651611,Cropland,0,0,1,0,0,0,0
503,39.55435889,40,19.790169868641943,75.20952799531563,-0.0202892923017182,0.3827128009472438,10.006558418273926,Cropland,0,0,1,0,0,0,0
575,44.618155520000016,40,19.855971885302075,75.50052137607133,0.0245098039215686,0.2236332041170966,4.878622055053711,Cropland,0,0,1,0,0,0,0
596,41.42401583000003,50,19.89273860652513,75.35612420911767,0.0363451776649746,0.1782522343594836,187.2277984619141,Built-up land,0,1,0,0,0,0,0
597,45.29834149999999,50,19.89635916118629,75.3813090290522,0.0457046127803639,0.1179970252850768,122.18878936767578,Built-up land,0,1,0,0,0,0,0
582,39.82950950000003,10,19.891358203709927,75.31865768363039,-0.1506715027938437,0.5116548615582743,161.4092254638672,Tree cover,0,0,0,0,0,0,1
564,42.91939958,10,19.77288428124733,75.3500227741298,-0.0686788360744623,0.3135621459513495,1.4809467792510986,Tree cover,0,0,0,0,0,0,1
570,39.67569860000003,20,19.905461200907578,75.24904237056829,-0.1468974250738708,0.547927645634525,8.763431549072266,Shrubland,0,0,0,0,0,1,0
572,46.84841357000005,30,19.907650686047127,75.27719274947407,0.0974334218360286,0.069399428026692,14.91228199005127,Grassland,0,0,0,1,0,0,0
707,42.88521938000002,50,19.972899466071,75.21219567998921,0.0715579710144927,0.1414253897550111,4.452533721923828,Built-up land,0,1,0,0,0,0,0
565,41.19500849000002,40,19.845457711166752,75.43226559479116,0.023393544566183,0.2278481012658227,5.77183198928833,Cropland,0,0,1,0,0,0,0
599,46.25709611000002,30,19.9124774764288,75.33336913259906,0.0904233456637895,0.1484172288531396,27.77547073364257,Grassland,0,0,0,1,0,0,0
640,41.60517089000001,40,19.93718279354417,75.51553639427915,-0.0774290546889682,0.2818334264952487,3.035735607147217,Cropland,0,0,1,0,0,0,0
