Latitude,Longitude,Zone_ID,Baseline_Predicted_LST_C,Greening_Predicted_LST_C,Cool_Surface_Predicted_LST_C,Greening_Cooling_C,Cool_Surface_Cooling_C,Best_Cooling_C,Recommended_Intervention,Population,Heat_Category
19.95327101049975,75.38899501039288,11_12,40.673183,40.83885,40.928432,-0.16566467,-0.25524902,-0.16566467,Urban greening,7.374263763427734,Low
20.00966302577508,75.18122853318128,14_1,43.896378,43.485306,44.182133,0.41107178,-0.28575516,0.41107178,Urban greening,4.965987682342529,Moderate
19.98107296271921,75.55262138753041,12_20,46.49851,46.260654,46.72227,0.237854,-0.22376251,0.237854,Urban greening,2.5822646617889404,Very High
19.861054248712364,75.53744711671669,6_19,41.43738,40.86067,41.42447,0.57671356,0.01291275,0.57671356,Urban greening,16.618623733520508,Moderate
19.81950849496033,75.33361600186002,4_9,46.3766,46.44649,46.702793,-0.06989288,-0.32619476,-0.06989288,Urban greening,9.679866790771484,High
19.935328674550185,75.51245942421399,10_18,46.198177,45.9837,46.39912,0.21447754,-0.200943,0.21447754,Urban greening,3.123766660690308,High
19.798230365674257,75.21414237998528,3_3,38.668823,39.37869,39.18744,-0.70986557,-0.5186157,-0.5186157,Cool/permeable surfaces,3.654386281967163,Low
19.75548609512085,75.23375013345625,1_4,40.35955,41.145836,40.447235,-0.7862854,-0.08768463,-0.08768463,Cool/permeable surfaces,1.7430174350738523,Low
20.01094689577853,75.49989519273792,14_17,44.521027,44.135235,44.58571,0.38579178,-0.06468201,0.38579178,Urban greening,1.874205470085144,High
20.020682252006253,75.45671964601208,14_15,47.26557,46.413925,47.250935,0.8516464,0.014636993,0.8516464,Urban greening,2.910965919494629,Very High
19.86431985257247,75.32260640240402,7_9,40.547607,40.41642,40.547607,0.13118744,0.0,0.13118744,Urban greening,143.77572631835938,Low
19.95903525751573,75.28219816278055,11_7,44.183994,43.598473,44.115376,0.5855217,0.068618774,0.5855217,Urban greening,6.033627033233643,High
19.900846930379306,75.24075411641547,8_4,43.02678,42.93213,43.106228,0.09465027,-0.0794487,0.09465027,Urban greening,7.456657409667969,Moderate
19.744141117887374,75.3800116682029,1_11,41.28862,41.21526,41.27193,0.07336044,0.0166893,0.07336044,Urban greening,1.3832335472106934,Moderate
19.935964680689267,75.4132717227795,10_13,42.407696,42.58019,42.438618,-0.17249298,-0.030921936,-0.030921936,Cool/permeable surfaces,3.5000619888305664,Moderate
19.82450183425137,75.42028336542089,5_13,41.76016,41.992027,41.63596,-0.23186874,0.12419891,0.12419891,Cool/permeable surfaces,3.721079587936402,Moderate
19.996982029790257,75.38736350349505,13_12,46.37925,46.108265,46.17423,0.27098465,0.2050209,0.27098465,Urban greening,2.0966897010803223,High
19.862372656569832,75.45752138724225,6_15,43.781956,43.817875,43.80379,-0.03591919,-0.021835327,-0.021835327,Cool/permeable surfaces,8.73501968383789,Very High
19.856911121987995,75.54172949802631,6_19,44.650574,43.729874,45.009914,0.9207001,-0.35934067,0.9207001,Urban greening,7.418376922607422,High
19.93175923904237,75.42887049559309,10_14,45.42997,44.96001,45.654205,0.46995926,-0.22423553,0.46995926,Urban greening,3.118315458297729,High
19.7989399203864,75.24397072723903,3_5,38.757557,38.97612,39.10653,-0.21856308,-0.34897232,-0.21856308,Urban greening,5.014505863189697,Low
19.85440419572855,75.53857121681897,6_19,42.982983,43.00014,43.14944,-0.017158508,-0.16645813,-0.017158508,Urban greening,5.368820190429688,Moderate
19.8530261183808,75.55611245051115,6_20,44.919064,43.528843,44.63477,1.3902206,0.28429413,1.3902206,Urban greening,3.03284215927124,Very High
19.96250952967912,75.57877019688247,11_21,44.120926,43.480244,44.07615,0.6406822,0.044776917,0.6406822,Urban greening,2.379108190536499,High
19.826783449396544,75.49481711075236,5_17,40.074642,39.628654,40.198513,0.4459877,-0.12387085,0.4459877,Urban greening,3.396310567855835,Low
19.7798166964776,75.31502957901162,2_8,40.293995,40.542973,40.912464,-0.24897766,-0.61846924,-0.24897766,Urban greening,4.501768112182617,Moderate
19.833744176755488,75.52001946661166,5_18,44.07576,43.340622,44.006332,0.73513794,0.06942749,0.73513794,Urban greening,3.4591643810272217,Very High
20.017003900000976,75.40899844776574,14_13,38.456676,37.96148,38.394398,0.4951973,0.062278748,0.4951973,Urban greening,2.656217575073242,Low
19.740511915837708,75.20203469570158,0_2,41.356823,40.6402,41.249554,0.7166214,0.10726929,0.7166214,Urban greening,1.1162312030792236,Moderate
19.807883171960302,75.45393187996346,4_15,46.285023,45.38296,46.1501,0.90206146,0.13492203,0.90206146,Urban greening,3.228519916534424,High
19.98951257756697,75.5416699211622,13_19,45.755867,45.360703,45.647915,0.3951645,0.10795212,0.3951645,Urban greening,2.920067310333252,High
19.923379679241147,75.15660085523818,10_0,42.70147,42.21834,43.034843,0.4831276,-0.33337402,0.4831276,Urban greening,1.387253761291504,Moderate
19.97504290499447,75.540099872478,12_19,44.1379,42.793304,43.434948,1.3445969,0.70295334,1.3445969,Urban greening,3.2890450954437256,High
19.78164097768675,75.47625507993858,2_16,41.713512,40.61709,41.709503,1.0964241,0.004009247,1.0964241,Urban greening,6.199660778045654,Low
19.861782856572912,75.355356003754,6_10,41.73315,41.523888,41.201725,0.20926285,0.5314255,0.5314255,Cool/permeable surfaces,211.16470336914065,Low
19.854968562066063,75.36327815716042,6_11,43.813423,43.76516,43.2301,0.04826355,0.58332443,0.58332443,Cool/permeable surfaces,59.96945190429688,High
19.80409128701623,75.29604574920677,4_7,46.195827,45.522125,46.535313,0.67370224,-0.33948517,0.67370224,Urban greening,7.215380191802978,Very High
19.8217250950076,75.44970100149193,4_15,43.16894,43.354153,42.98518,-0.18521118,0.1837616,0.1837616,Cool/permeable surfaces,3.514802932739258,High
20.019225053025007,75.22702269619555,14_4,44.136185,43.599606,44.095516,0.53657913,0.040668488,0.53657913,Urban greening,1.6040769815444946,Very High
19.776301186062632,75.52063719910261,2_18,39.939907,39.777527,40.842777,0.16238022,-0.9028702,0.16238022,Urban greening,3.252809524536133,Low
19.81772456422896,75.22175602587218,4_3,40.824455,41.142994,40.933228,-0.31853867,-0.10877228,-0.10877228,Cool/permeable surfaces,12.227449417114258,Moderate
20.002073636775144,75.25492581349108,13_5,45.74816,45.268356,45.680855,0.479805,0.06730652,0.479805,Urban greening,1.6861553192138672,High
19.875256821953823,75.55171744901239,7_20,47.62192,48.103867,47.795986,-0.48194504,-0.17406464,-0.17406464,Cool/permeable surfaces,5.76308012008667,Very High
20.01462828404965,75.33152235551317,14_9,42.77781,42.174816,42.365604,0.602993,0.41220474,0.602993,Urban greening,1.4448189735412598,Moderate
19.975851564894903,75.50511101545911,12_18,45.02788,43.75411,44.159863,1.2737732,0.8680191,1.2737732,Urban greening,2.6340410709381104,Very High
19.92591739123236,75.5218696359394,10_18,40.17734,40.0562,40.688873,0.12114334,-0.51153183,0.12114334,Urban greening,3.0108022689819336,Low
19.92659120164203,75.18583161961554,10_2,40.48923,40.484276,40.792233,0.0049552917,-0.3030014,0.0049552917,Urban greening,1.505456805229187,Low
19.82483404080181,75.53337748902815,5_19,46.276123,45.73191,45.976124,0.54421234,0.29999924,0.54421234,Urban greening,2.5647215843200684,Very High
19.889539547528543,75.5539947129913,8_20,45.779537,45.765087,45.764748,0.014450073,0.014789581,0.014789581,Cool/permeable surfaces,2.5766563415527344,Moderate
19.766057258305448,75.29345917663525,2_7,41.712383,40.40759,42.05925,1.3047943,-0.3468666,1.3047943,Urban greening,15.24135398864746,Moderate
19.83105680542588,75.38279539909189,5_12,47.30854,46.357727,47.221558,0.9508133,0.08698273,0.9508133,Urban greening,5.629385471343994,Very High
19.85708962974345,75.44635401260874,6_15,47.042686,46.221924,46.73774,0.82076263,0.3049469,0.82076263,Urban greening,6.344882965087891,Very High
20.008675480241244,75.26533674412195,14_6,40.882942,41.65655,40.33244,-0.77360916,0.5505028,0.5505028,Cool/permeable surfaces,6.000443458557129,Low
19.828509481464817,75.54943293231554,5_20,46.32623,46.214848,46.51497,0.11138153,-0.18873978,0.11138153,Urban greening,2.6465706825256348,Very High
19.96276181508752,75.1903241890044,11_2,42.96302,42.632965,42.96302,0.33005524,0.0,0.33005524,Urban greening,1.72956645488739,Moderate
19.84051676511178,75.50409774081105,5_18,43.02813,43.2681,42.88938,-0.23997116,0.13874817,0.13874817,Cool/permeable surfaces,4.749060153961182,Moderate
19.879434556298506,75.51632407796727,7_18,44.81224,44.504494,44.175877,0.3077469,0.636364,0.636364,Cool/permeable surfaces,14.150131225585938,High
19.734333783806846,75.23684149339194,0_4,42.28597,42.588207,42.28597,-0.30223846,0.0,0.0,Cool/permeable surfaces,1.334490418434143,Moderate
19.962047006441992,75.15920676526568,11_0,41.66317,42.233295,42.163223,-0.5701256,-0.5000534,-0.5000534,Cool/permeable surfaces,1.3751085996627808,Low
19.739508906113954,75.27391793393247,0_6,46.758587,45.20131,45.215103,1.5572777,1.5434837,1.5572777,Urban greening,2.0143473148345947,Very High
19.885336096926768,75.15964780709977,8_0,43.07571,42.6516,42.868965,0.4241104,0.20674515,0.4241104,Urban greening,1.3198001384735107,High
19.86898864474165,75.48914230578977,7_17,44.81714,44.463234,44.786263,0.35390472,0.03087616,0.35390472,Urban greening,44.79757690429688,Very High
19.804530951643223,75.32728420247695,4_9,47.542385,46.453663,47.50524,1.0887222,0.037143707,1.0887222,Urban greening,3.0226352214813232,Very High
19.84054665694065,75.36663481158767,5_11,45.23146,44.332188,44.495255,0.8992729,0.73620605,0.8992729,Urban greening,10.986205101013184,Very High
19.95483818111961,75.4768847452619,11_16,45.177223,44.65727,45.085342,0.5199547,0.0918808,0.5199547,Urban greening,4.48140811920166,High
19.8330038931598,75.41772393768005,5_13,41.420822,40.544773,42.486485,0.87604904,-1.0656624,0.87604904,Urban greening,5.0636162757873535,Low
19.99696942255816,75.2232564408068,13_4,40.202866,40.743797,40.743717,-0.5409317,-0.5408516,-0.5408516,Cool/permeable surfaces,2.7360901832580566,Low
19.8835306143118,75.37078435285005,8_11,42.713825,43.438244,42.334377,-0.72441864,0.37944794,0.37944794,Cool/permeable surfaces,78.77252197265625,Low
19.7295953075634,75.30383125996588,0_8,42.999153,41.554928,42.898163,1.4442253,0.100990295,1.4442253,Urban greening,4.973321437835693,High
19.93868336018289,75.35660353464503,10_10,29.443842,30.508493,30.394587,-1.0646515,-0.9507446,-0.9507446,Cool/permeable surfaces,8.063736915588379,Low
19.9958464469424,75.2677755925104,13_6,36.249924,36.608555,36.949432,-0.35863113,-0.69950867,-0.35863113,Urban greening,1.4687234163284302,Low
19.82312652280015,75.50828223562695,4_18,41.73353,42.438526,42.28747,-0.704998,-0.55394363,-0.55394363,Cool/permeable surfaces,2.703524112701416,Low
20.035782737706093,75.38129596034031,15_11,43.91442,43.50902,43.58856,0.40539932,0.32586288,0.40539932,Urban greening,2.0571415424346924,High
19.813880085618468,75.36480817756308,4_11,40.93372,42.36253,41.82831,-1.4288101,-0.8945885,-0.8945885,Cool/permeable surfaces,3.1157798767089844,Low
19.79411791422931,75.36876462915586,3_11,46.14099,45.293495,45.9242,0.84749603,0.21679306,0.84749603,Urban greening,2.944602727890014,Very High
19.975807688050097,75.21723078427097,12_3,42.50198,42.23463,42.473755,0.26734924,0.028224945,0.26734924,Urban greening,3.910071611404419,Moderate
20.010531104720915,75.4310095186985,14_14,45.518894,45.64128,45.470318,-0.12238693,0.048576355,0.048576355,Cool/permeable surfaces,2.9628493785858154,High
19.82524220534557,75.42939737686794,5_14,44.623463,43.33816,44.2981,1.2853012,0.32536316,1.2853012,Urban greening,4.608678340911865,High
19.98916479626904,75.35567772299251,13_10,46.692627,45.518257,46.526962,1.1743698,0.16566467,1.1743698,Urban greening,2.3120508193969727,Very High
19.8385316245942,75.22730901722208,5_4,41.786396,42.010998,41.79602,-0.22460175,-0.009624481,-0.009624481,Cool/permeable surfaces,38.64363479614258,Low
19.850870587892697,75.37484942931121,6_11,43.352737,43.64499,43.091015,-0.2922516,0.26172256,0.26172256,Cool/permeable surfaces,35.672950744628906,Moderate
19.882610229598463,75.44457917059654,7_15,46.443268,45.913048,46.39693,0.53022003,0.046337128,0.53022003,Urban greening,5.277138710021973,Very High
19.75964540557315,75.3470754987545,1_10,43.74381,42.509754,43.275177,1.2340546,0.46863174,1.2340546,Urban greening,1.6374777555465698,High
19.87284822417869,75.15901192726304,7_0,41.785393,42.23345,41.866943,-0.44805908,-0.0815506,-0.0815506,Cool/permeable surfaces,1.1199946403503418,Moderate
19.896382973028263,75.35351051357671,8_10,38.946926,38.922955,39.358997,0.023971558,-0.41207123,0.023971558,Urban greening,147.47732543945312,Low
19.921803606784795,75.35222488491956,9_10,42.568775,42.93873,42.68853,-0.36995316,-0.11975479,-0.11975479,Cool/permeable surfaces,122.61431121826172,Moderate
19.767600841912607,75.47861510010515,2_16,46.0396,45.923866,46.03555,0.1157341,0.0040512085,0.1157341,Urban greening,7.000824928283691,High
20.018146030410115,75.25738091142442,14_5,39.55906,39.42824,39.264263,0.13081741,0.294796,0.294796,Cool/permeable surfaces,5.551664352416992,Low
19.98649687140437,75.53325554695661,13_19,46.84214,46.11897,47.224743,0.72317123,-0.3826027,0.72317123,Urban greening,3.361121416091919,Very High
19.777882802962683,75.24745896814959,2_5,38.92662,39.76556,38.797504,-0.83893967,0.12911606,0.12911606,Cool/permeable surfaces,2.360917568206787,Low
19.926481849078776,75.27766813890354,10_6,46.710163,44.485615,45.962883,2.2245483,0.7472801,2.2245483,Urban greening,3.651736736297608,Very High
19.892456575788785,75.26059884308619,8_5,43.270115,42.58774,43.270115,0.68237305,0.0,0.68237305,Urban greening,8.2147855758667,High
19.81706503458999,75.32395572264376,4_9,44.851395,45.335854,44.738087,-0.48445892,0.11330795,0.11330795,Cool/permeable surfaces,5.976604461669922,High
19.994117412805384,75.17686658946386,13_1,45.402313,44.775135,45.05501,0.6271782,0.34730148,0.6271782,Urban greening,1.842663049697876,Very High
19.945159450516904,75.20453003256372,11_3,37.54295,37.811665,38.80784,-0.2687149,-1.2648888,-0.2687149,Urban greening,1.7194318771362305,Low
19.880770494607543,75.46210398646521,7_15,46.62195,45.885708,46.199997,0.7362404,0.4219513,0.7362404,Urban greening,5.710275173187256,Very High
19.98530194884417,75.33877444089777,13_9,40.82196,41.40996,40.431404,-0.58800125,0.39055634,0.39055634,Cool/permeable surfaces,2.1798288822174072,High
19.86865391632885,75.2983467718857,7_7,36.69403,37.531563,37.53406,-0.83753204,-0.84003067,-0.83753204,Urban greening,35.41462326049805,Low
19.818118444293138,75.56220755122253,4_21,47.230934,46.07669,46.70228,1.1542435,0.528656,1.1542435,Urban greening,2.567133903503418,Very High
19.92219001438695,75.36644893961152,9_11,44.254433,44.077282,43.642307,0.17715073,0.6121254,0.6121254,Cool/permeable surfaces,22.4127197265625,Moderate
19.83326083659378,75.16446748315595,5_1,41.32721,41.658356,41.19499,-0.33114624,0.13222122,0.13222122,Cool/permeable surfaces,1.7529538869857788,Low
19.98243359260024,75.2725258235486,12_6,43.985764,44.40768,43.544872,-0.42191696,0.44089127,0.44089127,Cool/permeable surfaces,1.4418931007385254,High
19.8009855041429,75.1928509588649,3_2,43.23831,42.359375,42.745087,0.87893677,0.4932251,0.87893677,Urban greening,1.4477410316467283,High
20.00296575125241,75.51181547816027,13_18,43.195282,43.056614,43.334908,0.13866806,-0.13962555,0.13866806,Urban greening,1.6888329982757568,High
19.82451855761907,75.17147051672191,5_1,39.2499,39.38716,39.42681,-0.13726044,-0.1769104,-0.13726044,Urban greening,1.7093958854675293,Low
19.88080613857947,75.14725272836675,7_0,44.99018,43.80776,45.075047,1.1824226,-0.08486557,1.1824226,Urban greening,1.302218317985535,Very High
19.88973925097953,75.5724842298514,8_21,44.88805,43.72021,44.488438,1.167839,0.39961243,1.167839,Urban greening,2.802917003631592,High
19.868805296500973,75.22415882060699,7_4,43.236492,43.056843,43.02821,0.17964935,0.20828247,0.20828247,Cool/permeable surfaces,17.592527389526367,Moderate
19.982320743158528,75.55319831029767,12_20,47.364223,47.348015,46.818836,0.016208649,0.54538727,0.54538727,Cool/permeable surfaces,2.6644842624664307,Very High
19.90210866984473,75.23780034304107,8_4,43.5625,42.94674,43.28633,0.6157608,0.27616882,0.6157608,Urban greening,6.567666053771973,Moderate
19.880704073343487,75.32365625359665,7_9,42.26684,41.980484,42.118595,0.28635788,0.14824677,0.28635788,Urban greening,164.08871459960938,Low
19.87557590521749,75.16589418384876,7_1,45.34931,45.312748,45.062546,0.036563873,0.28676605,0.28676605,Cool/permeable surfaces,1.2333197593688965,High
19.894264140422475,75.30835390580414,8_8,45.267036,45.355885,45.13944,-0.088848114,0.12759781,0.12759781,Cool/permeable surfaces,53.31357955932617,High
19.78547391450275,75.48329029782707,3_17,42.993023,43.006504,43.034546,-0.01348114,-0.04152298,-0.01348114,Urban greening,11.16680908203125,Low
19.726164696563945,75.23159991931387,0_4,44.9567,43.719265,44.388992,1.2374344,0.56770706,1.2374344,Urban greening,1.4194062948226929,Very High
19.93905064242325,75.53200809718447,10_19,45.95933,45.67458,45.88925,0.2847519,0.0700798,0.2847519,Urban greening,2.267273187637329,High
20.00730185950375,75.28318802752779,14_7,38.9731,39.2706,39.002594,-0.2975006,-0.02949524,-0.02949524,Cool/permeable surfaces,1.207839012145996,Low
19.85339573889828,75.27663699680875,6_6,45.872074,45.521603,45.49233,0.3504715,0.37974548,0.37974548,Cool/permeable surfaces,21.38727378845215,Very High
19.84891442798006,75.58177747725695,6_21,47.988125,46.368176,46.864094,1.6199493,1.1240311,1.6199493,Urban greening,2.3918380737304688,Very High
20.0072392241296,75.46362605836352,14_16,44.568718,43.899414,44.400753,0.6693039,0.16796494,0.6693039,Urban greening,1.823411583900452,High
19.977372233774982,75.19207493014154,12_2,45.606136,45.376022,45.277225,0.23011398,0.32891083,0.32891083,Cool/permeable surfaces,1.4557733535766602,High
19.80050385273916,75.24971177406292,3_5,38.078575,39.41488,38.771515,-1.3363037,-0.69293976,-0.69293976,Cool/permeable surfaces,4.368705749511719,Low
19.9080455775943,75.16823702970396,9_1,42.914425,43.2185,42.946365,-0.30407333,-0.03194046,-0.03194046,Cool/permeable surfaces,2.3214199542999268,Moderate
19.97542890082389,75.29256215540336,12_7,43.45878,42.810085,43.626526,0.6486931,-0.1677475,0.6486931,Urban greening,1.7291549444198608,High
19.76635750801336,75.48740954239213,2_17,40.574944,39.9225,40.78496,0.65244293,-0.21001816,0.65244293,Urban greening,35.884010314941406,Low
19.90236279648948,75.23920662790171,8_4,43.500694,43.489956,43.19729,0.010738373,0.30340576,0.30340576,Cool/permeable surfaces,7.008037567138672,High
20.039330752895395,75.21404870403188,15_3,47.55063,47.003517,47.188152,0.5471115,0.36247635,0.5471115,Urban greening,1.7646269798278809,Very High
19.98945295095391,75.36419554457635,13_11,47.01704,46.643955,46.749077,0.37308502,0.2679634,0.37308502,Urban greening,2.3108620643615723,Very High
19.92530859918294,75.52780638452955,10_19,39.98013,39.590286,40.109653,0.389843,-0.12952423,0.389843,Urban greening,2.274639368057251,Low
19.740036551558905,75.34397804154308,0_10,40.645695,41.156822,40.69823,-0.5111275,-0.05253601,-0.05253601,Cool/permeable surfaces,2.086836338043213,Low
19.831457942459195,75.51984377470596,5_18,46.23184,45.0445,45.644203,1.1873398,0.58763504,1.1873398,Urban greening,3.3981356620788574,Very High
19.83685858386579,75.58031426532607,5_21,47.03727,46.55068,46.787113,0.48659134,0.2501564,0.48659134,Urban greening,2.326612710952759,Very High
19.98131562252068,75.34942653695003,12_10,41.48807,41.72257,41.685722,-0.23449707,-0.19765091,-0.19765091,Cool/permeable surfaces,3.424139499664306,Low
19.774046844476253,75.21193202840185,2_3,36.60091,36.60091,36.60091,0.0,0.0,0.0,Urban greening,3.167742967605591,Low
19.948083782536774,75.26794133737671,11_6,42.04915,41.69552,41.83509,0.35363007,0.21405792,0.35363007,Urban greening,2.9629478454589844,Moderate
19.983982890386272,75.23007447469178,13_4,42.44346,43.36649,42.441254,-0.92303085,0.002204895,0.002204895,Cool/permeable surfaces,1.4627617597579956,Moderate
19.888341890056854,75.20164219564612,8_2,42.429604,43.19725,42.54091,-0.7676468,-0.11130524,-0.11130524,Cool/permeable surfaces,2.757568836212158,Moderate
19.906830555848035,75.28984136961915,9_7,45.431232,45.94292,45.205273,-0.51168823,0.22595978,0.22595978,Cool/permeable surfaces,15.172736167907717,High
19.90102106555603,75.27764567454402,8_6,42.0215,41.731716,41.572216,0.28978348,0.4492836,0.4492836,Cool/permeable surfaces,15.60802173614502,Low
19.907830534839675,75.49779332273583,9_17,45.95373,45.865974,46.317158,0.08775711,-0.3634262,0.08775711,Urban greening,11.868372917175291,High
19.902204752975287,75.55268197514486,8_20,37.38401,37.994217,38.031677,-0.6102066,-0.64766693,-0.6102066,Urban greening,3.239292621612549,Low
19.78346925406293,75.25162003398752,3_5,42.059807,41.761852,42.612026,0.29795456,-0.5522194,0.29795456,Urban greening,2.175290584564209,Moderate
19.885504674813227,75.23640726281506,8_4,48.694557,47.28234,48.087624,1.4122162,0.6069336,1.4122162,Urban greening,6.278576850891113,Very High
19.762145011313045,75.31889916964872,1_8,41.47583,41.5674,41.665215,-0.09157181,-0.18938446,-0.09157181,Urban greening,1.7934207916259766,Low
20.01844115440832,75.17242986256554,14_1,41.396523,40.533047,41.396523,0.8634758,0.0,0.8634758,Urban greening,9.853915214538574,Low
19.967286572065863,75.14571825474785,12_0,47.51005,46.893776,47.38765,0.6162758,0.12240219,0.6162758,Urban greening,1.412211298942566,High
19.99436920864273,75.53846497778608,13_19,46.933773,45.758434,46.769165,1.1753387,0.164608,1.1753387,Urban greening,2.494140625,Very High
19.759809544112954,75.4845786772144,1_17,42.074768,41.34959,41.630997,0.72517776,0.44377136,0.72517776,Urban greening,3.656705617904663,Moderate
19.98224389232232,75.31177536606461,12_8,43.64137,43.06454,43.654163,0.576828,-0.012794495,0.576828,Urban greening,1.9687508344650269,High
19.95954774791316,75.43832670919222,11_14,44.3326,43.116432,45.623196,1.2161674,-1.290596,1.2161674,Urban greening,2.176941156387329,High
19.898648131392942,75.17640619473067,8_1,44.51837,44.15223,43.918068,0.36614227,0.60030365,0.60030365,Cool/permeable surfaces,5.585690021514893,High
19.90108053812129,75.40716061060785,8_13,42.378235,42.5402,42.2871,-0.16196442,0.09113312,0.09113312,Cool/permeable surfaces,7.176503658294678,Low
20.02234366970625,75.30978791552877,14_8,43.21213,42.703217,43.17333,0.50891495,0.0388031,0.50891495,Urban greening,1.7497882843017578,Moderate
19.907439046830635,75.27555780384134,9_6,46.76434,45.72423,46.239525,1.0401077,0.5248146,1.0401077,Urban greening,13.98365592956543,Very High
19.87959518072976,75.33672847252613,7_9,41.85514,41.758484,41.85514,0.0966568,0.0,0.0966568,Urban greening,196.56968688964844,Moderate
19.98201711730515,75.30009725854586,12_7,46.44584,45.95694,45.53254,0.48889923,0.91329956,0.91329956,Cool/permeable surfaces,1.4511092901229858,High
20.0254084366684,75.22756338261586,15_4,43.158028,43.465935,42.999874,-0.3079071,0.15815353,0.15815353,Cool/permeable surfaces,1.6308209896087646,Low
19.77092191642757,75.34810567140971,2_10,43.775032,42.897064,43.541794,0.87796783,0.23323822,0.87796783,Urban greening,1.450763463973999,Moderate
19.95380416991768,75.18548372672714,11_2,40.54164,41.29864,41.01556,-0.75699997,-0.4739189,-0.4739189,Cool/permeable surfaces,1.4896458387374878,Low
19.794689604571406,75.53658916581733,3_19,43.002163,42.306637,43.091137,0.6955261,-0.088974,0.6955261,Urban greening,30.523527145385746,Moderate
19.77553889349317,75.20201379049693,2_2,41.95039,41.32266,41.71558,0.6277313,0.23480988,0.6277313,Urban greening,4.461748123168945,Low
20.036963083417486,75.2090550553866,15_3,46.558502,45.877335,46.25186,0.6811676,0.30664062,0.6811676,Urban greening,1.4888625144958496,Very High
19.776363692613785,75.38343809942357,2_12,44.385517,43.830315,44.177208,0.5552025,0.20830917,0.5552025,Urban greening,1.6903736591339111,Very High
19.89274971570068,75.16137076397469,8_0,45.04707,44.315544,44.4896,0.7315254,0.5574684,0.7315254,Urban greening,1.992130160331726,High
19.78477459685893,75.24753985038701,3_5,38.573288,37.903076,38.867252,0.6702118,-0.2939644,0.6702118,Urban greening,4.910803318023682,Low
20.03812780543576,75.32894599009562,15_9,45.505848,45.107475,45.479847,0.39837265,0.026000977,0.39837265,Urban greening,1.1931815147399902,High
19.84241073168649,75.47434048786425,5_16,43.370922,43.048916,44.0458,0.32200623,-0.67487717,0.32200623,Urban greening,3.412903547286988,High
19.98704219426381,75.46342259564443,13_16,45.31961,44.533558,45.044956,0.7860527,0.2746544,0.7860527,Urban greening,2.261500120162964,Moderate
19.79519603463834,75.53601606177696,3_19,41.722107,40.6579,41.606426,1.0642052,0.115680695,1.0642052,Urban greening,27.8244857788086,Moderate
20.036975745877243,75.34233847265027,15_10,42.715073,43.459084,42.299004,-0.7440109,0.41606903,0.41606903,Cool/permeable surfaces,5.476613521575928,Low
19.998304671957133,75.28127153416305,13_6,45.108604,44.597446,44.46491,0.511158,0.64369583,0.64369583,Cool/permeable surfaces,1.4956576824188232,High
19.96704213603399,75.22277170796265,12_4,45.913765,45.328403,45.968815,0.5853615,-0.055049896,0.5853615,Urban greening,1.881737470626831,High
19.867614038002475,75.43625053113435,7_14,45.26298,44.72771,44.378723,0.5352707,0.8842583,0.8842583,Cool/permeable surfaces,11.707212448120115,Very High
19.96356608480326,75.26472786920408,12_6,46.119896,46.127842,45.625626,-0.007946014,0.49427032,0.49427032,Cool/permeable surfaces,3.016225814819336,Very High
19.852906053886816,75.48343309104712,6_17,46.622936,45.737007,45.610176,0.8859291,1.0127602,1.0127602,Cool/permeable surfaces,6.348817348480225,Very High
19.75304819883912,75.24742148410543,1_5,41.848743,41.699844,41.88085,0.14889908,-0.032108307,0.14889908,Urban greening,1.8031879663467407,Moderate
19.798890581068697,75.18616570073874,3_2,41.531235,40.67907,41.3871,0.8521652,0.14413452,0.8521652,Urban greening,1.6225651502609253,Moderate
20.028076629364897,75.47128494034395,15_16,45.65881,45.603638,45.54713,0.055171967,0.11167908,0.11167908,Cool/permeable surfaces,1.4398761987686155,High
19.830450187035265,75.33420904319448,5_9,42.80054,43.043808,43.06802,-0.24326706,-0.26747894,-0.24326706,Urban greening,9.85402488708496,Moderate
20.017556568206125,75.49270302619158,14_17,43.860508,42.314907,43.146927,1.5456009,0.7135811,1.5456009,Urban greening,1.7732685804367063,High
19.87152403582836,75.36130219301631,7_10,41.630447,41.756912,41.163185,-0.12646484,0.46726227,0.46726227,Cool/permeable surfaces,172.0518798828125,Moderate
19.748970556520604,75.32524756813909,1_9,39.18116,39.52359,39.447445,-0.3424301,-0.26628494,-0.26628494,Cool/permeable surfaces,1.669350504875183,Low
19.915555213104195,75.21784630364621,9_3,43.164593,42.8673,43.178753,0.29729462,-0.014160156,0.29729462,Urban greening,3.7915189266204834,Moderate
19.88314552600476,75.39637040932514,7_12,40.20712,41.23827,40.89243,-1.0311508,-0.68531036,-0.68531036,Cool/permeable surfaces,29.21820831298828,Low
19.89969856473215,75.22304985135034,8_4,46.622395,46.096478,46.81788,0.52591705,-0.19548416,0.52591705,Urban greening,4.895977020263672,Very High
20.0155330586418,75.37827233464206,14_11,47.42763,46.38065,46.72567,1.0469818,0.7019615,1.0469818,Urban greening,1.6898746490478516,Very High
19.97460375062181,75.1944621950719,12_2,44.751705,44.426685,44.722145,0.32501984,0.02956009,0.32501984,Urban greening,1.624130368232727,Moderate
20.00365189234916,75.2962987866132,14_7,45.227573,45.919243,45.45573,-0.69166946,-0.22815704,-0.22815704,Cool/permeable surfaces,0.9015562534332277,Very High
